ClaimNb,BonusMalus,Exposure,VehAge,VehBrand_B12,DrivAge,VehPower,VehGas_Regular,Density
0,50,1.0,11,0,58,8,0,763
1,50,0.8,1,1,45,9,1,1110
1,61,0.05,0,1,49,4,1,1753
0,50,1.0,10,0,44,10,1,60
0,100,0.75,0,1,27,6,0,565
0,50,1.0,3,0,57,5,1,376
0,50,0.04,13,1,51,10,1,1818
0,50,0.39,12,0,55,4,0,110
0,50,0.28,15,0,44,4,1,159
1,95,0.37,0,0,26,10,1,27000
1,80,0.74,1,1,47,11,0,721
0,59,1.0,7,0,51,5,1,722
0,85,0.08,16,0,23,6,0,348
0,50,0.4,0,0,45,7,0,2051
0,50,1.0,6,0,47,4,1,817
0,60,0.4,16,0,56,6,0,335
0,50,1.0,8,0,57,7,0,904
0,50,0.62,3,1,44,7,1,2906
0,50,0.78,1,1,50,7,0,666
0,50,0.08,5,0,45,7,0,27000
0,95,0.13,7,0,32,5,0,3834
0,59,0.35,2,1,38,4,1,27000
0,57,0.25,6,0,36,7,0,490
0,50,0.2,8,0,35,7,1,2252
0,50,0.75,1,1,68,9,0,4116
0,50,0.76,15,0,78,7,1,163
1,95,0.18,0,1,38,7,1,1557
0,50,0.36,16,0,35,7,1,182
0,50,0.41,20,1,64,10,1,575
0,50,0.87,2,1,73,6,1,27000
0,59,0.24,5,0,37,5,0,362
0,95,0.95,10,0,21,7,0,1408
0,64,0.71,4,1,29,6,0,645
1,54,0.39,11,0,38,5,0,1064
0,60,0.85,14,0,44,6,0,25
0,50,1.0,6,0,57,7,0,2054
0,50,0.07,0,0,56,4,0,286
0,50,0.78,1,1,62,5,1,65
0,50,0.07,7,0,49,10,0,1323
0,51,0.16,9,0,32,8,1,826
0,50,0.96,6,1,51,7,1,3103
0,50,0.36,16,0,36,7,1,114
0,50,1.0,4,0,56,7,0,511
0,50,0.72,2,0,33,11,0,282
0,50,0.68,1,1,80,8,0,566
0,52,1.0,9,0,43,9,1,889
1,50,1.0,9,0,34,11,0,4762
0,50,0.13,0,1,70,5,1,65
0,64,0.08,15,0,43,6,0,221
0,50,0.02,5,1,48,7,0,16533
0,50,0.9,12,0,38,4,1,511
0,50,0.58,2,0,49,4,0,1408
0,50,0.07,0,1,52,8,1,5360
0,68,0.24,0,1,30,7,1,2715
0,74,0.8,18,0,67,6,1,879
0,95,0.11,13,0,34,7,1,4762
0,50,0.37,10,0,55,4,1,1466
1,50,0.44,1,1,57,5,1,3301
0,53,0.002739726,1,0,38,7,0,1403
0,51,0.25,14,0,37,6,0,85
0,50,0.15,0,0,47,7,0,4116
0,95,0.58,5,0,38,4,0,75
0,64,0.35,14,0,32,6,0,21
0,50,1.0,8,0,52,5,0,171
0,50,0.29,1,0,54,7,1,59
0,50,1.0,3,0,56,6,1,45
0,50,0.08,1,0,72,4,0,563
0,50,0.53,2,1,67,10,0,6
0,50,0.08,3,0,52,7,1,226
0,50,0.5,7,0,52,5,0,4972
0,50,1.0,8,0,61,6,0,1284
0,95,0.45,12,0,39,6,1,1871
0,50,0.0027397260273972,1,0,63,8,0,115
0,76,1.0,12,0,26,4,1,1228
0,57,0.6,12,0,53,5,0,4762
0,50,0.02,3,1,60,4,1,3386
0,50,1.0,6,0,32,5,1,43
0,50,1.0,10,1,34,10,0,13
1,50,1.0,1,0,43,5,0,111
0,54,1.0,15,0,46,6,1,11
0,62,0.39,0,0,38,5,0,761
0,50,1.0,8,0,32,7,0,67
0,50,0.86,5,0,72,6,0,4128
0,60,0.12,10,0,37,5,1,57
0,50,1.0,27,0,56,6,1,18
0,50,1.0,13,0,33,7,1,41
0,76,0.55,1,1,28,5,0,333
0,50,0.24,3,0,55,6,0,57
0,90,0.11,16,0,32,5,1,227
0,50,0.63,0,0,73,5,1,8549
0,50,0.21,2,1,54,4,1,1421
0,50,1.0,5,0,62,7,1,99
0,80,0.09,6,0,25,10,1,802
0,50,0.29,2,1,66,5,1,4646
0,68,0.47,2,0,30,6,0,222
0,50,0.77,14,0,44,4,0,388
0,100,0.1,1,1,62,4,1,800
0,63,0.86,6,0,34,5,1,2044
0,50,0.08,5,1,44,7,0,171
0,50,1.0,5,0,76,7,1,80
1,77,1.0,12,0,41,6,0,11
0,50,0.53,3,0,55,5,0,399
0,50,0.55,0,1,61,7,0,583
0,50,1.0,3,0,55,7,1,111
0,65,0.49,11,0,46,6,1,458
0,50,0.43,11,0,46,5,1,113
0,50,0.69,20,0,87,5,1,15
0,50,0.91,31,0,49,13,1,27000
0,68,0.07,16,0,52,9,1,10156
0,50,0.0054644808743169,9,0,46,4,1,298
0,50,0.79,2,1,70,5,1,713
0,50,0.89,1,0,63,4,1,4762
0,50,0.08,2,0,56,6,1,2278
0,50,0.61,8,0,31,6,0,889
0,68,0.37,0,0,26,7,1,856
0,50,0.72,1,1,51,15,1,4348
0,50,0.14,4,0,40,7,1,111
0,50,0.64,10,0,50,9,1,1027
0,50,0.63,3,1,59,4,1,42
0,57,1.0,17,0,44,11,1,94
0,50,1.0,17,0,62,7,1,196
0,57,0.26,5,1,51,7,0,2308
0,50,0.49,6,0,48,4,0,3744
0,51,0.07,2,0,32,7,0,329
0,57,0.5,16,0,37,6,0,45
0,60,0.24,16,0,30,4,1,298
0,90,0.49,9,0,34,6,1,16284
0,50,0.08,10,0,49,4,1,851
0,50,1.0,15,0,54,9,0,85
0,64,0.21,0,1,39,8,0,116
0,50,1.0,5,0,70,7,1,1788
0,80,0.3,0,1,40,7,0,1329
1,57,0.64,3,0,33,5,1,3274
0,50,0.01,2,1,59,8,0,57
1,60,0.5,0,1,38,7,0,5376
0,54,1.0,3,0,46,5,1,3386
0,50,0.04,5,0,74,6,1,1541
0,50,0.7,1,0,50,10,0,182
0,50,0.03,0,1,44,4,0,1729
0,50,1.0,10,0,33,4,1,109
0,50,1.0,13,0,35,7,1,208
0,50,0.36,3,1,61,4,1,800
0,50,1.0,10,0,69,6,0,16
0,50,0.24,3,1,52,7,1,668
0,112,0.16,10,0,28,5,0,42
0,50,0.87,2,1,56,4,1,9
0,85,0.18,3,0,21,5,0,48
0,50,0.77,10,0,50,5,0,41
0,50,0.03,2,1,51,5,1,342
0,51,1.0,2,0,34,8,1,1957
0,64,0.49,14,0,63,11,1,108
0,50,1.0,6,0,72,6,0,480
0,50,0.5,17,0,40,10,0,3963
0,50,0.05,0,1,53,4,0,403
0,50,0.54,3,1,65,6,1,62
0,72,0.63,2,1,26,7,1,989
0,50,1.0,11,0,58,5,0,1846
0,50,1.0,9,0,59,5,0,417
0,52,1.0,12,0,52,5,0,269
0,50,1.0,9,0,34,7,1,1220
0,50,0.35,13,0,55,7,0,78
0,50,0.92,15,0,54,5,1,2377
0,51,0.74,1,1,41,8,0,322
0,90,0.22,15,0,22,9,1,741
0,50,0.54,5,0,48,5,1,22
0,63,0.09,12,0,36,9,1,238
0,54,0.19,26,0,48,4,1,1408
0,50,1.0,21,0,52,8,1,473
0,62,0.02,11,0,51,7,0,155
0,51,0.08,15,0,31,6,0,31
0,50,0.11,4,1,38,8,0,388
0,50,0.98,13,0,51,7,0,741
0,50,0.01,5,0,39,8,1,5177
0,68,0.24,9,0,29,5,0,123
0,68,0.41,17,0,48,7,1,301
0,50,0.06,1,1,54,4,1,342
0,95,0.08,10,0,21,4,0,5460
0,50,1.0,6,0,56,7,1,182
0,50,1.0,9,1,56,6,1,3317
0,50,0.47,0,0,67,7,0,4116
0,50,1.0,19,0,33,5,1,354
0,50,0.5,5,0,73,6,0,27
0,50,0.45,5,1,72,7,0,188
0,64,0.09,10,0,32,5,0,18
0,50,1.0,6,0,35,5,1,8455
0,50,0.65,14,0,49,10,1,1422
0,50,1.0,15,0,52,6,0,35
0,50,0.12,6,0,43,10,0,64
0,50,0.21,1,1,41,8,1,1629
1,79,1.0,1,1,48,10,0,1313
0,90,0.07,14,0,26,6,0,298
0,85,0.24,18,0,50,6,0,120
0,50,0.2,3,1,44,4,0,595
0,50,0.98,2,0,62,7,1,47
0,76,0.5,12,0,26,7,1,351
0,50,0.92,0,1,52,5,1,490
0,50,0.48,2,0,57,6,0,30
0,50,1.0,16,0,70,7,1,83
0,50,0.84,15,0,47,8,1,111
0,100,0.02,0,1,29,7,0,550
0,50,0.15,2,0,39,10,1,711
0,50,0.03,17,0,45,9,1,65
1,90,0.21,1,0,31,8,0,130
0,72,0.08,10,0,28,6,0,1326
0,132,0.49,16,0,39,4,1,426
1,68,0.24,0,1,44,5,1,330
0,50,0.79,7,0,29,7,0,188
0,72,0.42,0,1,40,7,0,824
0,50,0.29,0,1,61,8,0,8549
0,74,0.08,12,0,48,4,1,3963
0,50,0.64,5,0,48,5,1,71
0,50,1.0,11,0,42,5,0,131
0,50,0.16,18,0,75,5,0,84
0,50,0.36,11,0,58,6,0,83
0,50,1.0,10,0,75,7,1,39
0,50,1.0,6,0,39,4,1,1313
1,64,0.32,7,0,29,4,1,645
0,64,1.0,8,0,29,4,1,731
0,50,0.25,8,0,36,6,0,186
0,90,0.46,18,0,34,6,1,52
0,50,1.0,5,0,55,6,0,1313
0,80,0.08,2,0,32,6,0,1309
0,50,0.53,1,1,55,7,0,185
0,50,0.06,14,0,40,6,0,92
0,95,0.08,13,0,39,6,0,4059
0,90,0.32,14,0,32,7,0,4348
0,50,0.0082191780821917,6,0,46,4,1,1753
0,62,1.0,1,0,66,6,0,41
0,60,0.0082191780821917,0,0,26,4,0,34
0,80,0.13,9,0,30,4,1,111
0,50,1.0,3,0,75,5,1,305
0,95,0.75,14,0,22,6,0,60
0,57,0.1,2,1,40,5,1,388
0,50,0.78,9,0,47,10,1,214
0,50,1.0,3,0,56,5,1,7
0,50,1.0,12,0,54,6,0,476
0,50,0.5,5,1,43,10,1,27000
0,50,0.08,12,0,53,5,0,376
1,72,0.77,0,1,29,9,1,360
0,50,0.78,3,1,57,6,1,817
0,50,0.83,2,0,36,10,0,10
0,50,0.24,12,0,54,5,1,25
0,80,0.17,3,0,30,6,0,8455
0,50,0.04,1,1,37,8,0,1448
0,51,0.13,0,1,31,5,1,4762
0,57,1.0,9,0,50,5,1,6913
0,50,0.58,3,0,44,7,0,247
0,53,1.0,2,0,48,6,0,3661
0,54,0.11,0,1,29,7,0,323
0,50,0.81,0,1,63,7,1,566
0,80,0.5,4,0,39,5,1,4762
0,50,0.74,1,1,51,5,0,215
0,50,1.0,5,0,76,5,1,335
0,50,0.21,2,1,63,6,1,85
0,50,0.49,6,0,63,6,0,19
0,85,0.97,14,0,26,4,1,3317
0,60,0.51,12,0,30,5,0,149
0,54,1.0,3,0,29,6,1,40
0,72,0.09,11,0,58,10,0,91
0,52,1.0,9,0,47,4,0,105
0,59,0.25,3,0,66,6,1,385
0,80,0.79,4,0,22,5,1,1175
0,72,0.49,3,1,27,8,0,27000
0,58,0.5,20,0,68,6,0,3744
1,50,1.0,2,0,62,5,0,179
0,50,1.0,3,0,24,5,1,6913
0,90,0.18,0,1,47,5,1,4128
0,50,0.63,2,1,55,5,0,532
0,50,0.62,6,1,53,10,0,21
0,50,0.67,1,1,48,5,0,404
0,50,0.16,5,1,59,7,0,604
0,60,0.12,10,0,35,7,1,645
0,50,0.08,3,0,32,7,1,1271
0,50,0.1,0,1,53,4,1,142
0,50,0.29,0,0,48,7,0,149
0,50,0.64,15,0,53,4,1,3301
0,50,0.08,4,0,54,7,0,2960
0,50,0.07,7,0,42,6,0,123
1,50,0.84,0,1,53,8,0,21410
0,59,0.28,10,0,34,5,0,110
0,50,0.59,19,0,44,9,1,34
0,64,0.62,3,1,48,6,1,3
0,100,0.4,0,1,21,7,1,27000
0,50,0.67,5,0,61,6,1,2733
0,50,1.0,4,0,61,15,1,12
0,50,0.31,12,0,44,6,0,229
0,60,0.94,8,0,33,7,1,3317
0,90,0.78,8,0,26,5,1,214
0,57,1.0,18,0,29,6,1,57
0,61,0.98,8,0,35,6,0,487
0,106,0.15,15,0,29,9,1,317
0,100,0.07,1,1,41,8,0,112
0,95,0.26,2,0,25,4,1,27000
0,76,0.07,8,0,25,4,1,1154
0,50,0.39,11,0,38,6,0,1962
0,50,1.0,17,0,37,4,0,17
0,50,0.0027397260273972,8,0,57,5,1,1326
0,50,0.5,0,1,38,6,0,824
0,50,1.0,2,0,48,12,1,1521
1,76,0.83,13,0,58,7,1,41
0,50,0.18,4,0,67,4,1,399
1,87,1.0,13,0,59,6,0,45
0,60,0.76,14,0,32,5,0,18
0,60,1.0,4,0,27,5,0,203
0,50,1.0,12,0,33,5,0,444
0,95,0.48,13,0,19,4,1,393
1,50,0.45,9,0,39,5,0,478
0,58,1.0,2,0,67,7,1,91
0,50,0.21,9,0,41,5,0,158
0,50,1.0,14,0,44,4,1,157
0,91,0.08,9,0,33,4,0,4348
0,57,0.05,0,0,40,4,0,49
0,54,0.5,7,0,39,10,0,85
0,50,1.0,4,0,55,6,1,1273
0,50,1.0,2,0,46,5,1,3317
0,51,0.96,9,0,31,5,0,461
0,50,0.31,1,1,50,8,0,475
0,50,0.61,0,1,78,5,0,104
0,50,0.68,19,0,52,10,0,14
0,50,0.58,13,0,72,7,1,67
0,50,0.95,12,0,34,7,0,1323
0,50,0.75,10,0,43,7,0,1326
0,50,1.0,14,0,41,7,1,1600
0,50,0.32,2,1,35,7,0,185
0,50,0.06,0,1,53,5,1,4762
0,50,1.0,8,0,58,4,1,1219
0,62,0.52,7,1,56,7,1,36
0,90,1.0,14,0,29,7,1,355
0,95,0.97,2,1,45,6,1,106
0,50,0.7,5,0,37,5,0,108
0,90,0.07,0,1,24,4,0,147
0,90,0.08,12,0,32,6,0,483
0,50,0.96,2,1,47,8,0,6681
0,50,1.0,4,0,40,6,0,408
0,50,0.53,1,1,72,10,1,36
1,83,1.0,2,0,52,7,0,9307
0,72,0.33,3,0,29,8,0,3274
0,50,0.43,0,1,53,6,0,10156
0,52,1.0,7,0,76,6,0,14368
0,50,0.04,1,1,43,5,1,824
0,68,0.17,1,1,25,6,1,483
1,55,0.9,2,1,58,8,0,421
0,50,1.0,13,0,49,7,1,393
0,50,0.0081967213114754,0,1,72,5,1,85
0,50,0.46,4,1,59,11,0,148
0,60,1.0,13,0,31,4,1,826
0,50,0.39,3,1,58,4,1,658
0,85,0.56,11,0,37,6,0,192
3,100,0.7,9,0,22,9,1,831
0,85,0.29,1,1,25,5,1,2951
0,50,1.0,7,0,48,7,1,1054
0,64,0.14,11,0,35,5,1,1326
0,50,0.12,1,1,52,4,1,721
0,50,1.0,16,0,47,6,1,126
0,50,0.01,0,1,62,9,1,1417
0,50,0.13,16,0,53,5,0,11
0,50,0.44,1,1,59,7,0,94
0,50,0.4,10,0,41,8,1,1326
0,95,1.0,15,0,43,4,1,9307
0,50,0.07,7,0,58,7,1,70
0,50,0.08,9,0,44,7,0,2404
0,50,0.03,0,1,53,10,1,339
0,72,0.2,3,1,31,7,0,3862
0,50,0.45,11,0,39,5,0,6
0,95,0.08,7,0,45,5,1,200
0,60,0.66,2,1,42,7,0,8880
0,50,0.75,1,0,53,8,0,133
0,64,1.0,14,0,26,5,0,50
0,112,0.36,2,1,36,4,1,104
0,80,0.46,6,1,35,10,1,209
0,50,0.58,11,0,62,4,1,644
0,51,0.46,3,1,67,5,1,458
0,64,0.4,12,0,37,6,0,68
0,56,0.35,5,0,52,6,0,222
0,60,0.69,10,0,51,5,0,776
0,50,0.54,3,1,65,5,1,5
0,50,0.7,4,0,52,7,0,10
0,51,0.28,10,0,33,7,0,78
0,95,0.12,10,0,43,7,1,1955
0,50,0.92,11,0,59,9,1,186
0,50,0.04,1,0,42,5,0,32
0,50,1.0,10,0,42,5,1,60
0,95,0.58,1,1,22,4,1,540
0,50,0.03,5,1,49,7,0,165
0,50,1.0,10,0,53,6,1,1457
0,50,1.0,6,0,38,7,1,242
0,78,0.1,1,0,31,5,0,1784
0,50,0.94,11,0,51,5,1,2733
0,50,0.12,8,0,61,7,0,210
0,50,0.52,6,0,49,7,1,27000
0,64,0.82,2,0,50,5,1,2308
0,50,0.06,1,1,60,5,1,32
1,50,0.74,8,0,62,6,1,27000
0,50,0.13,15,0,52,6,1,161
0,68,0.04,8,0,50,5,1,820
0,50,1.0,17,0,56,7,1,3430
0,50,1.0,10,0,47,4,1,1027
0,50,1.0,10,0,65,6,1,73
0,50,0.2,3,1,38,4,1,8455
0,50,0.08,7,0,47,7,1,64
0,50,0.42,7,0,53,6,1,105
0,50,0.87,13,0,48,7,0,64
0,95,0.61,14,0,22,6,1,1191
0,58,0.24,0,1,71,7,1,137
0,50,1.0,3,0,38,6,0,461
0,51,0.23,8,0,34,5,1,1313
0,50,1.0,5,0,86,11,1,763
0,60,0.34,12,0,31,6,0,152
0,50,0.46,2,1,59,6,0,85
0,50,0.06,0,0,60,4,0,949
0,80,1.0,7,0,26,6,1,1974
0,90,0.27,14,0,20,6,1,1313
0,72,0.56,5,0,38,4,0,91
0,90,0.21,2,0,21,6,0,208
0,57,0.66,14,0,37,7,0,9
0,51,0.2,15,0,34,10,0,1291
0,90,0.54,1,1,56,5,1,1370
0,50,1.0,5,0,50,7,0,85
0,50,0.75,15,0,53,4,1,14
0,55,0.49,9,0,38,5,0,355
0,80,0.2,11,0,24,10,1,56
0,71,0.5,4,0,29,5,1,3182
0,50,1.0,9,0,53,5,1,136
0,60,0.39,4,0,28,7,1,581
0,55,0.94,16,0,43,7,0,7
0,51,0.89,1,1,37,8,0,112
0,50,0.77,25,0,60,5,1,43
1,85,0.21,7,0,26,6,0,47
0,50,0.59,1,1,39,7,0,3293
0,50,0.08,27,0,41,4,1,1028
0,72,0.09,0,1,40,6,1,889
0,50,1.0,13,0,31,5,0,340
1,50,1.0,11,0,46,9,1,19
0,50,0.09,4,0,48,6,0,24
0,76,0.01,18,0,57,6,0,3744
0,60,0.42,10,0,33,11,1,783
0,50,0.37,4,1,59,5,1,1403
0,85,0.26,10,0,25,6,1,147
0,55,0.28,8,0,39,6,0,936
1,72,0.24,1,0,33,8,1,3963
0,80,0.08,15,1,30,6,1,709
0,95,0.27,11,0,22,7,1,881
0,50,0.04,5,0,35,6,0,29
0,50,0.19,4,0,39,9,0,112
0,50,0.62,2,1,61,5,1,2233
0,80,0.04,1,1,32,6,1,168
0,60,0.8,10,0,37,6,1,3386
0,80,1.0,11,0,30,4,1,153
0,50,0.56,2,1,40,11,0,134
0,50,1.0,16,0,43,5,0,1510
0,50,1.0,6,0,49,6,0,45
0,50,0.07,14,0,42,7,1,740
0,50,0.82,13,0,68,5,0,84
0,50,0.05,0,0,68,5,1,126
0,100,0.06,10,0,46,6,0,473
0,50,0.89,9,0,74,6,0,405
0,76,1.0,3,0,40,5,0,2694
0,54,1.0,18,0,38,5,1,1443
0,50,1.0,13,0,59,7,1,216
0,50,1.0,8,0,61,7,0,44
0,71,0.2,0,1,32,8,0,3963
0,50,0.7,3,1,65,4,0,13
0,74,0.08,14,0,40,6,0,8455
0,50,0.54,3,1,41,4,1,720
0,50,0.27,9,0,60,5,1,1430
0,64,0.08,3,0,37,8,0,1326
0,80,0.06,0,1,27,4,1,1535
0,100,1.0,7,0,26,4,1,15
0,50,1.0,17,0,54,4,1,3386
0,50,0.46,0,0,51,4,1,20
0,50,0.19,1,0,34,7,0,76
0,52,0.01,1,1,32,6,1,85
0,50,0.33,3,0,58,9,0,4478
1,75,0.25,2,0,29,6,0,249
0,50,0.78,7,0,44,5,1,71
0,50,0.08,17,0,43,6,1,8346
0,50,0.47,0,1,64,9,0,2859
0,50,0.97,4,0,55,5,0,1323
0,50,0.45,1,1,64,6,0,1191
0,64,0.16,12,0,38,4,0,9307
0,50,0.32,7,0,53,5,0,2039
0,50,0.5,2,0,41,6,0,163
0,51,0.45,11,0,53,5,0,1271
0,51,0.08,23,0,55,10,1,24
0,72,0.03,0,0,31,6,0,3852
0,50,0.77,5,0,51,6,1,1943
0,50,1.0,13,0,67,8,0,393
0,76,0.98,15,0,63,4,1,216
0,50,0.31,6,1,51,4,1,1468
0,50,0.35,10,0,58,6,0,46
0,50,1.0,1,0,49,11,0,1329
0,50,0.83,9,0,73,9,1,6689
0,64,0.64,13,0,23,7,0,169
0,58,0.05,3,0,48,6,0,411
0,50,0.21,3,0,54,5,1,383
1,50,0.08,4,0,69,7,1,645
0,50,0.02,6,0,33,6,0,677
0,85,0.05,0,0,32,7,1,130
1,73,1.0,6,0,86,6,1,473
0,55,1.0,3,0,60,7,1,27
0,72,0.03,3,1,27,4,1,1408
0,50,1.0,1,0,41,6,1,3317
0,62,0.05,13,0,42,6,0,741
1,50,0.95,10,0,40,5,1,3317
0,50,0.08,0,1,54,6,1,3385
0,50,0.35,0,1,67,4,1,346
0,50,0.74,0,1,57,8,0,726
0,50,1.0,12,0,32,6,0,13
0,80,0.7,1,1,25,4,0,8455
0,75,0.39,6,0,25,9,1,76
0,80,0.68,8,0,28,6,0,1408
0,50,0.61,4,1,44,10,1,658
0,57,0.08,11,0,38,5,1,1451
0,57,1.0,9,0,51,6,1,289
0,50,0.11,13,0,18,7,1,286
0,85,0.57,15,0,29,7,0,745
0,50,0.26,15,0,38,5,0,102
0,54,0.08,13,0,34,6,0,42
0,85,0.42,1,1,23,8,0,8455
0,50,1.0,7,0,45,7,0,4762
0,72,0.53,11,0,24,5,0,22
0,50,1.0,3,0,48,6,0,335
0,50,1.0,8,0,54,4,0,149
0,50,0.5,20,0,59,13,1,3688
0,58,0.39,9,0,44,7,0,269
0,50,0.32,5,0,37,7,0,173
0,50,0.2,3,1,47,5,1,3317
0,50,0.24,12,0,61,6,1,607
0,50,1.0,9,0,76,6,0,18
0,50,1.0,7,0,53,5,0,493
0,51,0.25,1,1,34,8,1,1426
0,76,0.24,4,0,24,6,0,238
0,50,0.78,18,0,38,4,1,91
0,50,1.0,16,0,62,4,1,251
0,50,0.96,1,1,53,6,0,45
0,50,0.79,1,1,43,4,1,249
0,51,0.87,7,0,39,7,1,6257
0,50,0.36,1,1,51,15,1,153
0,50,0.87,0,0,62,6,0,824
0,50,0.36,5,1,61,9,1,433
0,57,1.0,10,0,32,4,1,3744
0,50,0.08,6,0,43,6,0,30
0,50,0.74,1,0,51,6,0,282
0,56,0.11,5,0,71,4,1,91
0,69,0.25,6,0,51,6,1,69
0,50,1.0,8,0,63,6,1,458
0,50,0.7,2,1,38,7,0,49
0,50,0.28,3,1,42,8,1,4762
0,50,0.54,6,0,50,4,1,55
0,50,0.29,2,0,46,7,0,1034
0,50,0.07,16,0,61,8,0,286
0,50,0.21,1,1,66,7,0,52
0,50,0.27,3,1,39,4,1,1131
0,62,0.23,3,1,38,8,0,1006
2,50,0.73,1,1,41,7,0,247
1,50,0.29,8,0,44,6,0,575
0,100,0.22,2,1,37,6,0,112
0,58,0.08,2,0,46,11,0,1862
1,62,0.09,0,1,52,7,0,1867
0,64,0.18,1,1,29,4,1,50
0,57,0.2,4,0,34,7,1,325
0,50,0.38,13,0,51,6,1,3744
0,61,1.0,2,0,41,4,1,286
0,50,1.0,15,0,57,7,1,46
0,50,0.05,3,1,42,6,0,1403
0,54,0.07,3,0,31,7,0,3374
0,72,0.4,14,0,36,8,1,42
0,50,0.01,12,0,44,10,1,147
0,72,0.21,1,1,53,6,1,4423
0,50,0.49,15,0,59,9,0,1422
0,50,0.03,2,0,37,7,1,317
0,50,1.0,9,0,38,6,0,18
0,50,1.0,2,0,42,5,1,149
0,50,0.41,12,0,31,4,0,413
0,95,0.33,15,0,38,10,0,139
0,85,0.45,11,0,45,10,1,473
0,72,0.36,4,0,39,6,1,1082
0,50,1.0,23,0,46,7,1,405
0,80,0.53,9,0,39,7,1,3541
0,50,0.66,4,0,46,7,0,779
0,50,1.0,10,0,36,7,0,26
0,60,0.94,12,0,29,6,0,433
0,73,0.29,17,0,61,7,1,18
0,64,1.0,16,0,33,6,0,1296
0,50,0.56,2,1,75,7,0,168
0,50,0.35,1,1,38,8,0,1286
0,58,0.75,9,0,51,5,0,129
0,72,0.36,8,0,37,7,1,209
0,50,0.16,1,1,40,11,0,923
0,93,0.54,16,0,34,7,1,214
0,50,1.0,5,0,54,11,1,553
0,57,1.0,12,0,52,6,0,229
0,50,0.12,2,1,49,5,0,824
0,50,0.74,6,0,54,6,1,171
0,50,0.06,0,1,50,11,0,80
0,51,0.35,22,0,59,4,1,670
1,95,0.22,5,0,46,7,0,148
0,50,0.24,0,0,32,7,0,405
0,50,0.73,11,0,71,11,1,29
0,64,1.0,10,0,31,5,1,26
0,72,0.24,7,0,34,6,0,462
0,50,0.24,3,1,53,6,0,40
0,60,0.1,2,1,27,4,1,1482
0,86,0.15,0,1,67,9,1,68
0,50,1.0,18,0,45,7,1,163
0,54,0.95,11,0,31,10,0,91
0,80,0.74,5,0,29,5,0,377
0,50,0.29,11,0,48,6,0,1600
0,57,0.16,8,0,29,5,0,1326
0,100,0.16,5,0,46,7,1,1793
0,50,0.89,12,0,36,6,0,57
0,60,0.18,5,0,30,6,0,31
0,50,0.74,1,1,42,7,0,1015
0,72,0.49,2,1,26,4,0,16533
0,50,0.29,4,1,43,5,1,47
0,76,0.77,8,0,26,5,1,100
0,53,0.07,12,0,45,7,1,32
0,50,1.0,8,1,64,9,1,91
0,72,0.25,15,0,41,7,1,374
0,50,0.41,2,0,50,5,1,3744
0,80,0.52,10,1,54,8,1,3274
0,50,0.46,0,1,53,5,1,20
0,50,0.6,8,0,46,4,1,1443
0,54,1.0,10,0,30,5,1,4128
0,50,0.38,12,0,35,6,1,109
0,50,0.54,8,1,45,9,0,3541
0,50,0.16,1,1,46,10,1,27000
0,106,0.08,18,1,35,5,0,1451
0,59,0.23,0,1,48,6,1,7259
0,72,0.03,0,1,26,4,1,46
0,50,0.7,11,0,50,4,1,522
0,53,1.0,14,0,26,5,0,91
0,64,0.74,5,0,28,6,0,118
0,50,0.07,2,0,47,7,0,1058
0,50,1.0,7,0,61,5,1,3317
0,68,0.49,13,0,25,5,1,14
0,50,0.83,6,0,56,9,1,107
0,72,1.0,4,0,34,6,0,7259
0,76,0.41,19,0,65,7,1,303
0,54,0.08,4,0,36,6,0,3060
0,50,0.49,9,0,48,6,0,57
0,80,1.0,13,0,36,5,0,3021
0,52,1.0,9,0,55,8,0,1068
0,58,1.0,17,0,46,4,1,57
0,57,0.75,5,0,31,5,1,4762
0,95,0.81,15,0,23,7,1,3628
0,50,1.0,9,0,60,4,1,202
0,50,0.08,4,0,66,8,0,41
0,68,0.17,3,1,35,5,0,824
0,50,0.0054794520547945,11,0,55,6,0,745
0,50,1.0,1,0,66,5,1,43
0,50,1.0,4,0,46,7,0,249
0,50,0.25,3,1,59,4,1,70
0,76,0.33,7,0,29,6,0,6736
0,66,0.99,11,0,39,6,0,5460
0,50,0.91,0,0,66,5,1,140
0,50,0.71,1,1,37,7,0,219
0,50,1.0,3,0,48,6,1,4128
0,50,0.16,11,0,55,6,1,31
0,60,1.0,9,0,37,6,0,16533
0,68,0.08,7,0,41,8,0,56
0,68,0.03,10,1,34,10,1,3023
0,50,0.74,2,1,52,7,0,33
0,97,0.18,2,1,70,4,1,67
0,50,0.25,17,0,74,6,1,3859
0,55,0.05,18,0,68,4,1,144
0,58,0.83,7,0,50,7,0,423
0,68,0.22,7,0,31,6,0,222
0,50,0.1,7,0,60,7,0,66
0,53,1.0,4,0,54,9,0,1871
0,57,0.26,16,0,37,8,0,881
0,62,0.87,2,1,52,4,1,766
0,50,0.7,2,1,42,7,0,76
0,50,0.18,1,1,55,10,1,14368
0,50,0.49,14,0,52,7,0,515
0,50,1.0,14,0,45,6,1,29
0,50,1.0,5,0,48,5,1,2117
0,70,0.5,16,0,36,7,1,2983
0,72,0.78,12,0,29,4,1,1408
0,51,0.08,3,0,41,4,1,3657
0,50,0.63,6,0,52,6,0,1313
0,50,0.74,6,1,81,6,1,2620
0,50,1.0,6,0,30,6,0,12
