BonusMalus,Exposure,VehAge,VehBrand_B12,DrivAge,VehPower,VehGas_Regular,Density
57,0.08,12,0,39,5,0,953
67,0.48,13,0,76,10,0,1326
64,1.0,2,1,32,9,1,886
73,0.7,0,0,51,6,0,279
54,0.18,1,0,30,8,0,2740
90,0.04,4,1,27,6,1,1005
64,0.45,12,0,38,10,0,1027
50,0.08,14,0,49,9,1,13
50,0.12,6,1,55,10,1,1693
50,0.87,2,1,46,7,0,245
50,1.0,14,0,66,4,1,112
56,0.52,3,0,38,7,1,2446
50,0.08,0,1,43,10,0,27
50,1.0,2,0,68,5,1,229
90,0.73,17,0,21,5,0,178
50,0.41,1,1,45,4,1,4762
80,0.54,3,1,38,8,0,3132
50,1.0,6,0,50,4,1,776
50,0.16,0,1,41,7,0,283
50,0.98,1,0,30,7,1,106
52,0.32,0,1,38,11,0,3184
80,0.5,6,0,53,5,0,1403
50,0.75,5,0,37,7,0,222
50,0.05,6,0,49,10,0,473
51,1.0,11,0,40,4,1,3866
50,0.23,3,1,50,10,1,27000
50,1.0,15,0,52,5,1,141
50,0.24,14,0,40,5,0,304
59,1.0,5,0,31,8,0,45
85,0.12,7,0,35,5,0,287
50,0.2,7,0,41,6,0,57
50,0.4,4,1,38,11,0,125
50,0.66,0,1,60,10,1,74
50,1.0,12,0,44,10,0,66
51,1.0,1,0,81,5,1,111
50,1.0,29,0,60,13,0,11
50,0.74,8,0,62,7,0,164
50,0.41,7,0,41,7,0,1232
118,0.54,1,1,21,5,1,710
54,0.08,7,0,36,6,0,18
57,0.41,4,1,37,7,0,177
59,0.81,6,1,68,9,1,610
50,0.54,1,1,46,7,1,5936
50,1.0,13,0,63,6,0,105
68,0.21,2,0,25,6,0,123
50,1.0,1,0,51,7,1,1313
50,0.92,15,0,53,5,1,35
50,1.0,7,0,72,7,0,6
50,1.0,15,0,49,7,0,83
62,0.03,14,0,53,9,0,1704
50,1.0,5,0,82,5,1,9
50,1.0,12,0,47,5,0,50
50,0.24,2,0,38,5,0,301
50,0.48,17,0,49,7,1,358
50,1.0,10,0,62,6,1,4762
72,0.76,5,0,42,8,1,64
50,0.46,3,1,47,10,1,96
50,0.24,11,0,36,5,1,14
54,0.66,2,1,34,7,0,1182
50,0.74,2,1,71,7,0,19
50,0.07,0,1,57,11,0,9307
50,0.22,2,0,51,6,0,5460
62,0.49,13,0,77,5,0,25
125,0.08,6,0,56,7,1,269
50,1.0,8,0,53,11,1,106
50,0.66,4,0,50,7,1,747
50,0.12,2,0,48,7,1,1153
51,1.0,13,0,42,8,0,3628
57,1.0,4,0,34,5,0,91
61,1.0,17,0,54,6,0,51
95,0.6,2,1,24,4,0,607
95,0.51,7,0,20,5,0,23
50,0.46,3,1,59,4,1,1812
57,0.36,3,1,56,4,1,1867
50,0.1,0,1,53,4,1,2733
67,0.96,12,0,51,6,0,613
68,1.0,6,0,27,6,0,91
50,0.01,1,0,36,9,1,81
68,0.02,15,0,29,7,0,1054
60,0.55,4,1,53,4,1,3657
50,0.5,9,0,66,5,1,1326
50,0.38,3,1,55,4,0,47
50,0.55,12,0,80,4,1,2375
90,0.18,0,1,23,7,1,302
50,0.17,10,0,35,7,1,120
64,0.03,0,0,27,6,0,225
50,0.29,5,0,43,4,1,634
90,0.24,6,0,53,4,1,3317
100,0.0082191780821917,13,0,34,5,1,1054
50,0.15,7,1,50,7,0,31
59,0.87,12,0,52,7,0,131
50,0.87,2,0,78,7,1,5433
50,1.0,8,0,52,5,1,140
50,1.0,15,0,41,4,1,72
100,0.16,2,0,23,8,0,78
50,0.87,4,1,75,9,1,3430
80,0.64,0,1,50,5,0,7259
60,0.55,2,0,28,6,0,67
50,0.24,12,0,52,6,0,2044
85,0.49,11,0,40,9,1,3430
76,0.4,2,0,35,4,1,3317
50,1.0,11,0,77,4,1,40
50,0.0027397260273972,1,0,52,11,1,4436
95,1.0,13,0,29,5,0,276
54,0.01,10,0,32,6,1,5449
50,1.0,14,0,62,5,0,17
80,0.72,14,0,27,10,0,1313
50,0.56,1,1,56,8,0,77
50,0.7,15,0,49,4,1,1443
62,0.76,3,0,51,5,0,115
54,0.06,5,0,62,6,0,2580
85,0.18,7,0,25,9,0,688
50,1.0,6,0,42,6,0,3317
54,0.19,15,0,51,6,1,102
50,1.0,8,0,69,9,0,29
54,0.81,12,0,32,9,1,298
64,1.0,4,1,63,4,1,634
50,1.0,9,0,39,6,0,131
50,0.06,16,0,58,5,1,45
51,0.26,14,0,36,4,1,625
68,0.49,4,0,28,6,0,6736
50,0.43,2,0,56,9,1,62
50,0.47,8,1,44,7,1,824
50,0.29,5,1,60,10,1,109
50,1.0,6,0,41,5,1,182
50,0.08,3,0,43,5,1,203
85,0.16,7,0,30,5,1,251
50,0.08,9,0,56,6,0,1326
50,0.22,2,1,38,8,0,1516
50,0.47,8,0,47,6,0,405
64,1.0,11,0,41,7,1,88
65,0.61,1,1,43,4,0,7
60,0.11,3,0,31,5,0,272
50,0.65,5,0,54,5,0,399
50,0.5,2,0,35,5,1,3317
50,1.0,10,0,49,6,0,262
50,0.49,10,0,44,6,1,10156
56,0.5,16,0,49,8,0,336
64,1.0,9,0,31,6,0,76
50,1.0,6,0,38,6,0,22
50,0.5,11,0,41,6,1,4059
50,1.0,14,0,55,4,0,105
50,0.16,5,0,79,6,0,342
50,0.66,1,0,41,5,0,132
95,0.24,13,0,21,6,0,374
54,0.16,6,0,34,5,0,14
50,0.54,5,0,73,6,0,153
50,0.32,7,0,65,7,1,229
50,0.28,10,0,54,7,0,1704
85,0.21,2,1,40,7,1,1557
50,0.78,5,1,46,9,1,161
50,1.0,11,0,53,9,1,21
100,0.4,23,0,52,4,1,2399
50,1.0,10,0,57,6,0,516
50,0.08,15,0,45,5,0,6157
50,0.96,6,0,30,10,0,2257
50,1.0,7,0,52,6,1,405
50,1.0,9,0,50,6,1,563
50,0.01,7,0,53,5,1,1704
50,0.24,2,1,40,7,1,27000
50,1.0,20,0,41,6,1,29
90,0.78,17,0,23,10,0,17
85,0.27,12,0,34,4,0,3457
80,0.43,15,0,26,4,1,167
100,0.3,12,0,19,8,1,32
74,1.0,16,0,41,4,1,1192
50,1.0,5,0,77,9,1,9082
50,0.55,2,0,33,6,1,128
50,0.74,5,0,67,7,0,141
50,0.05,2,0,75,8,1,38
50,0.81,18,0,39,11,1,1313
51,0.27,10,0,51,6,1,1422
50,0.75,1,0,40,6,0,2767
50,0.24,6,0,44,4,1,473
50,0.17,16,0,47,10,0,60
61,0.13,12,0,31,6,1,55
50,1.0,10,0,68,6,0,10
50,0.67,6,0,44,7,1,393
50,1.0,8,0,49,6,0,1063
72,1.0,21,0,37,10,0,295
50,0.96,15,0,39,7,1,3744
50,0.06,0,0,65,6,0,57
50,0.51,0,0,78,7,1,4762
50,0.78,5,1,55,6,1,388
50,0.03,8,1,54,11,1,1062
64,1.0,14,0,70,6,1,2674
50,0.39,7,0,50,7,0,59
50,0.1,2,1,59,7,0,49
50,0.09,0,0,50,6,0,43
50,0.7,2,1,47,8,0,159
50,1.0,3,0,44,12,0,84
50,0.95,4,0,71,4,0,388
76,0.07,11,0,29,5,0,55
50,1.0,15,0,61,6,0,562
60,1.0,6,0,39,7,0,3541
100,0.01,12,0,33,5,1,801
50,0.49,9,0,55,9,1,9307
59,0.03,4,1,51,6,0,4358
72,0.93,8,0,27,6,1,1326
76,0.54,12,0,36,7,1,75
50,0.4,6,0,38,6,1,856
50,1.0,2,0,54,5,0,747
50,1.0,7,0,55,11,1,91
54,0.05,2,1,80,4,1,27000
50,0.16,3,0,54,7,0,214
85,0.26,17,0,30,8,0,1329
50,0.2,10,1,57,11,0,62
75,0.95,4,1,38,10,1,2498
50,1.0,3,0,56,6,0,5
90,0.8,15,0,33,7,1,13520
50,1.0,3,0,68,5,1,1064
60,0.01,0,1,28,7,1,3973
50,1.0,20,0,55,4,1,5389
50,0.31,0,1,66,8,0,61
50,1.0,12,0,77,7,1,50
50,1.0,7,0,62,6,1,125
50,1.0,9,0,39,5,0,747
54,0.32,6,0,32,7,0,303
90,0.63,3,0,30,4,1,38
50,0.92,10,0,37,5,0,67
54,0.19,4,0,28,10,0,1974
51,0.54,8,0,33,7,0,42
64,0.06,17,0,63,7,0,106
50,1.0,9,0,46,6,0,78
73,0.03,9,0,40,9,0,25
63,0.27,12,0,40,7,0,84
50,0.61,5,1,57,5,1,62
50,0.28,4,1,64,6,0,12
90,1.0,11,0,24,7,1,5449
50,0.48,6,1,41,10,0,5376
50,1.0,7,0,39,7,0,60
68,0.82,2,0,33,5,1,17
50,0.97,9,0,68,7,0,399
50,0.18,0,1,70,4,0,342
50,1.0,1,0,68,5,1,44
60,0.08,12,0,36,8,1,144
50,1.0,10,0,37,6,0,48
50,0.71,3,1,72,5,1,27000
60,0.11,15,0,33,9,1,269
64,0.24,1,0,25,7,0,741
67,1.0,9,0,31,6,0,2044
50,0.53,4,0,75,8,0,384
64,0.08,4,0,29,6,0,63
50,0.09,10,0,56,7,1,119
50,0.33,10,0,44,4,1,889
50,0.21,12,0,52,5,0,374
68,0.59,8,0,66,5,0,1962
82,0.25,8,0,76,7,1,81
51,1.0,16,0,37,7,1,155
90,0.07,10,0,31,6,0,25
50,0.58,0,1,48,4,1,6705
50,0.7,9,0,53,6,0,35
50,0.53,15,0,52,11,1,49
90,0.75,7,0,23,5,0,56
63,1.0,5,0,35,5,1,2715
50,0.27,12,0,45,7,1,1054
61,0.28,1,1,69,9,1,9307
50,1.0,31,0,62,12,1,24
50,1.0,11,0,42,6,0,295
60,0.46,11,0,59,12,0,3021
60,0.04,0,0,41,6,1,6736
57,0.06,0,1,35,7,0,1131
90,0.83,1,0,20,5,0,148
100,0.34,12,0,19,6,0,112
50,0.27,25,0,43,12,0,360
50,1.0,4,0,34,6,0,23
50,0.24,0,1,79,5,1,309
50,0.58,2,0,54,9,0,405
50,1.0,18,0,71,9,1,186
50,0.03,4,1,56,6,1,8455
76,0.25,14,0,25,13,1,1054
50,1.0,11,0,38,6,0,1284
50,0.74,7,0,80,5,0,23
50,0.4,8,0,50,15,1,41
50,0.14,12,0,47,5,0,298
50,0.78,5,1,42,4,1,6864
50,1.0,2,0,58,4,1,983
80,0.25,15,0,40,4,1,213
50,1.0,5,1,51,4,1,2103
60,0.87,10,0,30,5,0,452
50,0.55,6,0,46,4,0,824
68,0.82,2,1,34,4,0,508
50,0.24,7,0,45,6,0,108
76,0.54,1,1,47,7,1,27000
50,0.52,3,0,68,5,1,43
50,0.71,15,0,36,5,0,11
72,0.01,12,0,28,9,1,298
95,0.17,6,0,40,4,1,260
68,0.08,9,0,32,5,1,1294
50,0.49,4,0,44,6,0,104
50,0.62,2,1,39,8,0,721
50,1.0,13,0,75,5,0,54
50,1.0,15,0,48,7,1,1408
90,0.41,4,0,26,7,1,930
50,1.0,3,0,33,6,0,1002
50,0.03,8,1,48,6,1,30
76,0.41,7,0,30,7,0,3317
50,0.18,1,1,77,5,1,99
57,0.33,1,0,30,5,0,3023
50,0.94,11,0,49,6,1,342
50,0.01,7,0,30,6,0,44
57,0.29,8,0,33,10,0,741
72,0.74,7,1,37,4,1,3301
50,1.0,14,1,41,10,0,16
76,0.06,5,1,26,6,0,55
72,0.1,5,0,49,5,0,225
55,0.15,8,0,46,10,0,75
50,0.04,0,0,65,4,0,678
125,0.68,8,0,20,5,0,3434
76,1.0,9,0,37,4,1,9307
72,0.08,6,0,32,7,1,4059
50,0.29,2,0,50,6,0,30
63,0.41,10,0,38,5,1,57
76,0.3,3,1,28,6,1,7
50,0.47,15,0,37,10,1,375
50,0.28,4,1,44,4,1,223
50,1.0,1,0,74,5,0,49
50,0.0054794520547945,15,0,42,4,1,54
50,1.0,8,0,58,6,0,776
62,0.04,2,1,48,5,1,377
50,0.11,4,0,50,5,0,634
50,0.52,10,0,53,6,0,3657
50,0.2,1,1,47,5,1,1005
50,1.0,4,0,72,4,1,44
50,0.66,3,0,53,4,1,87
50,1.0,2,0,64,5,0,1005
50,1.0,17,0,45,4,1,295
68,0.01,2,1,27,4,1,40
85,0.26,9,0,34,6,0,769
66,1.0,11,0,60,4,1,741
68,0.08,15,0,38,6,0,85
50,0.16,16,0,72,6,0,240
50,0.51,1,1,51,10,1,856
50,0.81,3,0,58,8,0,19
100,0.05,10,0,22,6,0,1054
50,1.0,1,0,50,5,0,176
50,0.71,1,1,42,4,0,48
100,0.29,8,0,21,9,1,2252
51,0.28,1,1,38,9,1,17140
50,0.04,0,1,57,5,1,843
68,1.0,5,0,40,7,1,31
76,0.46,3,0,41,5,1,66
68,1.0,15,0,40,6,0,87
64,1.0,8,0,31,4,0,3963
50,0.4,15,0,48,5,0,824
50,0.96,10,0,44,5,1,10155
50,1.0,6,0,36,7,0,3946
85,0.24,13,0,33,5,1,5460
57,0.12,2,0,29,5,0,9307
62,0.91,8,0,48,10,0,218
50,0.2,11,0,48,5,0,1422
50,0.74,12,0,52,6,0,1466
50,1.0,13,0,43,6,0,39
50,0.5,10,0,43,7,0,4393
50,0.5,14,0,45,6,0,34
50,0.08,4,0,46,8,0,1296
60,1.0,7,0,46,6,1,332
50,1.0,15,0,64,7,0,405
76,0.37,10,0,37,6,0,1005
76,1.0,11,0,25,14,0,1203
60,1.0,1,0,35,7,0,954
50,0.28,1,1,50,4,1,428
50,1.0,4,0,51,5,1,1313
50,0.58,4,0,46,5,0,741
50,0.08,11,0,42,6,1,288
50,1.0,6,0,45,7,0,59
100,0.12,4,0,51,11,1,2201
50,0.35,0,1,45,4,1,9307
50,0.4,10,1,38,10,0,59
68,0.29,6,0,44,6,0,3744
80,0.5,13,0,30,4,1,886
50,1.0,11,0,56,7,1,1601
50,1.0,11,0,62,8,0,854
67,0.08,9,0,36,7,1,6736
57,1.0,2,0,42,5,0,307
50,0.13,20,0,42,9,0,2715
50,0.7,0,1,65,8,0,3233
50,0.41,9,0,48,10,1,138
50,1.0,11,0,36,7,1,84
50,0.87,6,1,58,4,1,1002
50,1.0,7,0,42,7,0,18
114,1.0,10,0,61,8,0,4762
50,0.3,5,0,43,6,0,170
72,0.74,4,1,38,7,0,176
50,0.16,2,1,80,12,0,3317
60,0.64,3,1,35,4,1,1955
50,0.48,5,0,48,7,0,3317
85,0.29,9,0,34,6,1,8455
72,0.34,0,0,39,7,1,3708
50,0.07,8,0,41,5,1,1139
50,1.0,1,0,54,6,0,10
50,1.0,37,0,56,12,1,1127
50,0.05,1,1,50,7,0,1955
50,0.9,10,1,49,10,0,1541
50,0.08,3,0,53,6,0,803
57,1.0,14,0,50,6,1,1704
90,0.51,3,1,25,6,1,10
90,1.0,1,1,30,10,1,27000
76,0.32,3,1,34,11,0,90
57,0.08,5,1,35,10,1,1403
50,0.5,2,0,75,7,1,132
50,0.07,13,0,44,7,0,483
80,0.2,3,1,55,7,1,3963
50,1.0,8,0,41,10,1,575
85,1.0,7,0,39,5,1,27000
50,0.75,1,1,37,8,0,153
72,0.72,9,0,30,6,0,71
50,0.41,10,0,87,4,1,39
50,0.07,0,1,63,5,1,67
50,0.29,6,1,62,6,0,17140
50,0.61,2,0,54,7,1,1329
50,0.1,11,0,40,6,0,298
51,0.08,11,0,34,8,0,6736
50,0.46,1,1,49,6,1,27000
50,1.0,10,1,59,10,0,49
50,0.66,1,0,70,8,0,261
64,0.07,20,0,35,7,1,405
50,1.0,20,0,62,6,0,610
57,1.0,6,0,28,5,1,31
100,0.02,1,1,40,6,1,1629
50,1.0,7,0,37,7,1,57
54,0.02,3,1,39,6,0,2740
80,0.24,9,0,43,4,0,778
50,0.18,4,1,42,4,1,71
72,0.38,2,1,24,4,1,3301
50,1.0,7,0,70,5,1,405
60,0.84,3,0,30,5,1,242
50,0.51,3,0,35,6,0,1410
50,0.34,13,0,37,7,1,218
50,1.0,14,0,51,10,0,13
68,0.18,15,0,38,4,1,1443
90,0.11,2,0,27,7,1,27000
50,0.72,7,1,64,9,1,7
50,0.74,3,1,61,4,1,20
72,0.49,6,0,28,8,1,2674
50,0.19,0,1,50,7,1,17140
72,0.08,6,1,36,7,1,4059
50,1.0,17,0,55,5,1,11
80,0.08,2,0,30,6,0,176
50,1.0,7,0,38,6,0,222
50,0.5,2,1,63,11,0,44
50,0.87,5,1,59,5,1,781
50,0.36,6,0,49,5,0,721
90,0.14,0,1,28,8,1,6257
50,0.08,7,0,52,6,0,120
51,0.07,10,0,36,7,1,267
68,0.15,6,0,30,4,1,1572
50,0.78,2,1,71,8,0,342
50,0.43,10,0,52,13,1,55
76,1.0,7,0,27,7,0,127
63,0.33,11,0,30,9,1,109
53,0.14,0,1,35,4,1,272
60,0.01,5,0,31,7,0,57
50,1.0,5,1,37,10,0,50
50,0.15,2,0,52,5,0,776
50,0.08,10,1,66,7,1,1131
76,0.69,9,0,30,6,0,14
51,0.5,9,0,45,5,1,4998
50,1.0,6,0,38,4,1,3386
64,0.69,7,0,26,6,0,9307
60,1.0,5,0,28,4,1,740
50,0.47,10,0,58,5,1,831
60,0.49,6,0,30,9,1,3317
50,1.0,6,0,79,6,1,88
50,0.0027322404371584,0,1,47,6,1,9307
100,0.54,15,0,35,4,1,1326
50,0.34,22,0,42,6,1,94
64,1.0,16,0,33,8,1,405
52,0.82,7,0,48,5,1,225
50,0.0054794520547945,8,0,59,14,1,1191
50,0.29,4,1,57,6,1,4925
50,1.0,9,0,50,7,0,23
50,0.19,0,1,41,6,0,1445
50,0.71,1,1,48,7,1,1662
50,0.25,8,0,34,7,0,32
85,0.04,15,0,32,7,1,15
50,0.08,11,0,43,8,1,1326
62,0.08,8,0,40,7,0,6736
50,0.32,10,0,47,7,1,214
50,0.01,15,0,41,4,1,295
50,1.0,0,0,67,5,1,3317
50,0.5,20,0,63,8,1,8455
68,0.08,7,0,45,7,1,79
100,0.08,8,0,32,14,1,171
90,0.21,12,0,36,9,1,5460
80,0.95,12,0,23,7,0,1408
50,1.0,7,0,43,7,0,1408
90,0.54,11,0,34,6,1,326
51,0.12,0,0,61,4,0,16
50,0.0054794520547945,3,0,46,8,1,3545
50,0.0027322404371584,1,0,34,5,0,44
56,1.0,10,0,59,8,0,1193
50,0.03,12,0,52,7,0,47
50,0.29,2,1,73,8,1,121
50,0.97,10,0,41,5,1,137
64,0.72,13,0,56,4,1,114
50,0.8,2,1,63,12,0,6127
100,0.61,4,0,45,5,0,322
64,0.19,15,0,30,4,1,12
50,0.25,1,1,63,9,1,476
60,1.0,11,0,27,6,1,238
50,0.29,13,0,45,8,0,491
50,0.38,5,0,38,8,0,222
76,0.06,10,1,24,6,0,2897
50,0.2,5,1,65,9,1,1403
85,0.08,6,0,35,5,1,4116
95,0.04,3,1,22,7,1,989
60,0.08,10,0,34,7,1,267
50,1.0,1,0,84,6,1,105
64,0.08,8,1,36,7,1,269
50,1.0,3,0,76,5,0,252
50,0.21,13,0,47,6,0,155
50,0.08,8,0,42,8,0,3317
51,0.08,1,1,38,11,0,44
50,1.0,5,0,41,7,1,1064
50,0.36,11,0,50,6,0,44
50,0.07,10,0,43,4,1,478
62,0.33,1,0,42,14,1,2620
50,0.49,3,1,51,10,0,133
50,0.87,14,0,50,6,0,60
62,0.49,2,0,44,7,0,4059
50,1.0,4,0,73,7,1,71
50,0.36,1,0,48,5,1,4479
54,1.0,19,0,24,7,1,614
57,0.07,0,1,36,4,1,1054
50,1.0,5,0,47,6,0,60
76,1.0,15,0,44,6,1,481
50,0.93,12,0,58,7,1,586
50,0.24,12,0,49,6,0,269
50,0.29,15,0,47,4,0,20
50,1.0,7,0,37,7,1,854
53,0.66,8,0,35,5,1,116
50,0.38,4,1,56,7,1,3699
60,0.95,2,0,41,5,0,3301
50,0.55,6,0,50,6,1,3317
54,1.0,4,0,47,7,0,436
72,0.46,2,0,27,5,1,306
57,1.0,5,0,48,7,0,122
50,1.0,2,0,80,7,1,741
50,0.74,2,1,37,11,0,46
76,0.48,17,0,35,7,0,2906
50,0.62,1,0,46,6,1,1313
50,0.5,1,0,45,6,0,332
50,0.2,12,0,49,6,0,272
72,0.03,9,0,34,8,1,16533
68,0.08,4,1,28,7,1,140
85,1.0,23,0,22,4,1,34
80,0.25,13,0,18,6,1,3744
50,0.9,6,0,64,6,0,282
50,0.49,3,0,41,6,1,269
50,0.49,3,1,48,6,0,1217
60,0.38,10,0,50,6,1,60
62,0.24,7,0,53,4,1,410
50,1.0,4,1,33,6,1,1753
54,0.08,13,0,34,10,0,3317
50,1.0,14,0,50,5,0,137
80,0.43,4,0,30,5,0,147
50,1.0,14,0,45,9,0,393
50,1.0,14,0,56,9,1,3386
50,0.11,13,0,41,6,1,824
65,0.76,0,0,54,8,0,2543
57,0.36,11,0,32,11,1,194
50,1.0,8,0,42,6,1,1289
55,0.63,3,0,67,7,0,13
67,0.63,4,1,34,5,0,3317
80,0.49,6,0,27,7,1,4128
66,0.14,6,0,38,6,0,3430
50,1.0,7,0,32,4,1,607
50,0.2,3,1,39,6,0,3019
76,0.35,15,0,60,7,1,912
57,0.66,4,0,29,6,1,1313
50,1.0,4,0,58,9,0,118
50,1.0,4,0,35,5,1,561
50,1.0,7,0,52,6,0,359
64,1.0,11,0,54,6,0,334
50,0.13,3,1,62,10,1,3317
50,0.53,12,0,58,6,0,110
72,0.58,1,0,30,5,0,30
50,1.0,17,0,42,4,1,88
50,0.49,1,0,48,7,0,405
64,0.87,2,1,51,4,0,85
90,0.83,15,0,40,8,0,1054
76,0.08,12,0,24,4,0,287
50,0.49,4,0,56,6,0,13
77,0.5,8,0,49,6,0,443
50,1.0,11,0,51,10,1,1601
50,0.52,5,0,56,5,1,636
50,1.0,8,0,55,6,1,16
73,0.87,11,0,53,5,1,330
50,0.06,1,1,55,8,0,18
50,0.09,10,0,59,4,1,85
125,0.34,6,0,22,6,1,75
60,0.08,3,0,30,4,0,402
112,0.48,0,1,33,4,0,32
68,0.08,7,0,27,5,0,716
50,0.07,0,1,47,13,1,221
50,0.74,1,1,51,4,1,2117
90,0.11,2,0,34,9,0,1064
90,0.81,12,0,25,6,1,169
50,1.0,16,0,63,6,1,4116
62,1.0,4,0,41,6,0,863
60,0.69,8,0,46,4,0,1753
50,0.75,6,0,35,6,0,86
50,1.0,10,0,53,6,1,137
50,0.83,5,0,45,7,1,1192
50,1.0,3,0,51,9,1,83
63,1.0,14,0,56,5,1,98
50,0.81,11,0,53,7,0,49
50,0.99,16,0,38,7,0,4116
64,0.33,11,0,54,4,1,1165
50,1.0,2,1,82,9,1,261
50,0.7,12,0,39,6,0,141
85,0.1,2,1,37,4,0,27000
50,0.22,2,0,43,7,0,44
68,0.09,11,0,28,7,0,66
50,0.89,1,1,44,6,0,3366
51,0.11,3,0,35,6,0,179
50,1.0,4,0,67,5,0,67
50,0.05,3,0,41,7,1,446
50,0.57,8,0,38,10,1,465
90,0.24,7,0,25,10,1,4116
50,0.5,3,0,64,5,1,82
50,0.08,19,0,32,7,1,1027
51,0.36,2,1,58,4,0,1867
50,1.0,7,0,58,11,1,78
90,0.43,13,0,32,7,1,4116
60,0.01,8,0,34,7,1,657
50,0.12,16,0,43,6,0,2694
50,0.8,4,0,64,6,0,25
50,0.55,11,0,46,6,0,16
50,0.61,5,0,66,5,0,3317
67,0.4,9,0,38,6,0,26
50,0.89,11,0,38,7,1,522
50,0.6,32,0,50,6,1,27
64,0.63,0,1,35,7,0,6308
50,0.53,2,1,55,6,1,3317
50,1.0,18,0,66,6,0,4116
50,1.0,16,0,42,7,1,174
57,0.08,16,0,45,14,0,879
50,0.3,11,0,42,5,1,76
64,1.0,9,0,52,7,1,151
54,0.27,2,0,33,7,1,27000
62,0.92,2,0,26,6,0,14
50,1.0,9,0,55,4,1,1182
50,0.87,3,1,66,5,1,1158
50,0.63,2,1,58,5,1,27000
50,1.0,3,0,38,7,1,229
62,0.66,1,0,52,11,1,614
50,1.0,7,0,42,11,1,122
50,1.0,8,0,76,6,0,182
68,0.71,16,0,35,4,1,798
75,0.01,8,0,32,5,0,23
68,0.06,18,0,53,8,1,745
50,0.56,14,0,66,5,1,1313
76,0.2,10,0,26,5,0,645
50,0.26,6,0,54,6,1,741
50,1.0,5,0,56,8,0,1323
75,0.01,0,1,43,4,1,1699
64,0.06,2,1,32,7,0,1962
50,0.91,5,0,37,5,0,26
64,0.25,14,0,40,7,1,44
50,0.49,20,0,55,5,1,182
50,0.57,3,0,54,9,0,644
68,0.005479452,2,0,32,4,0,262
64,0.08,8,0,36,6,0,4348
80,0.54,8,0,26,6,0,6485
70,1.0,9,0,84,7,1,658
54,0.04,7,1,36,6,1,132
54,0.29,1,1,32,11,0,4348
85,1.0,4,0,38,5,0,1408
68,0.25,5,0,32,8,0,135
50,0.49,2,0,46,9,1,1005
71,1.0,7,0,32,6,0,16
50,1.0,8,0,55,4,0,17
50,0.36,1,0,43,8,0,4348
50,0.24,0,0,48,5,0,26
50,0.8,3,1,57,5,1,1976
50,1.0,14,0,56,6,0,211
50,0.45,13,0,33,5,0,165
50,1.0,10,0,63,5,1,298
75,0.5,2,0,29,7,0,539
72,0.9,16,0,30,4,1,93
72,0.42,15,0,34,8,0,3963
50,1.0,1,0,68,5,1,537
50,0.46,5,0,55,7,0,1329
62,1.0,10,0,40,9,1,57
83,1.0,4,0,61,8,1,1313
85,0.08,1,1,26,4,1,2859
50,0.5,0,0,42,15,1,103
68,0.21,15,0,45,7,1,1326
50,0.39,8,0,66,7,0,192
64,0.85,0,1,27,6,1,38
50,0.2,1,0,54,6,1,473
50,0.36,2,1,45,7,1,540
50,0.64,4,0,46,5,0,42
95,0.03,8,0,23,6,0,2928
50,1.0,8,0,66,7,0,18
50,0.46,5,1,41,6,1,95
50,1.0,13,0,38,7,1,37
50,0.19,16,0,49,6,0,405
50,0.5,19,0,42,7,1,105
56,0.32,0,0,33,7,1,5449
50,1.0,13,0,32,5,0,747
50,1.0,2,0,51,5,0,405
50,0.23,0,0,41,7,0,2105
50,0.95,4,0,46,5,0,138
55,0.5,15,0,52,7,1,3963
100,0.02,14,0,20,6,0,120
50,0.63,2,1,49,4,1,224
68,0.12,8,0,28,4,1,40
50,1.0,5,0,32,4,1,3317
64,0.1,21,0,30,8,0,614
76,0.15,5,0,22,5,0,1408
50,1.0,11,0,71,7,0,53
54,0.32,14,0,31,7,1,186
76,0.49,5,0,43,5,0,1622
50,1.0,5,0,32,6,0,2105
50,0.97,9,1,43,13,1,19
67,0.15,1,1,48,6,0,4358
50,1.0,9,0,45,4,1,269
95,0.55,2,1,39,4,0,3973
50,1.0,12,0,49,6,1,21
50,0.04,1,1,67,4,0,71
50,0.09,7,0,60,7,1,769
50,0.23,10,0,51,4,1,269
50,0.79,0,0,60,8,0,27000
57,0.24,4,0,48,5,1,5433
50,1.0,2,0,66,7,1,634
50,0.08,20,0,32,7,1,161
57,1.0,0,1,42,7,1,1284
50,0.5,16,0,75,5,0,3744
50,0.41,1,1,51,11,0,133
80,0.07,10,0,26,6,0,222
50,0.24,15,0,61,6,0,769
51,1.0,12,0,55,6,0,9307
72,0.08,5,0,33,4,1,4348
50,0.02,1,1,40,8,0,22
50,0.05,0,0,51,7,0,72
50,1.0,15,0,54,8,0,31
54,1.0,11,0,38,11,1,1313
54,0.81,12,0,56,7,1,9307
60,0.45,0,0,52,7,1,347
50,1.0,8,0,46,7,1,421
50,0.87,4,1,57,6,1,33
50,0.19,10,0,60,4,1,31
85,0.35,17,0,28,4,1,657
50,0.49,2,0,40,12,0,48
50,0.16,20,0,54,7,1,105
60,0.78,4,1,39,4,1,3301
50,0.04,4,1,46,8,0,122
76,0.7,1,1,25,4,1,3317
53,0.87,2,1,47,11,0,118
95,0.31,11,0,24,7,1,405
50,0.16,7,0,70,7,0,22
56,1.0,9,0,54,5,0,763
57,0.38,1,1,31,6,0,665
100,0.04,9,0,19,5,1,1287
