ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,Density
0,0.75,6,9,42,50,16
0,0.1,7,0,52,50,652
0,0.49,7,7,63,76,2715
0,0.68,10,7,26,90,581
0,0.2,4,15,44,100,37
0,0.44,4,0,33,59,22
0,1.0,6,10,29,51,15
0,1.0,7,11,50,50,213
0,1.0,4,3,63,50,144
0,0.02,7,3,51,50,631
0,0.08,5,2,34,50,252
0,0.08,7,10,25,80,1823
0,0.6,6,15,52,85,9307
0,0.75,10,14,31,64,213
0,0.54,5,1,25,100,111
0,0.52,5,0,52,50,1253
0,1.0,4,7,53,50,1466
0,0.43,11,0,65,53,5539
0,0.08,5,1,30,54,128
0,0.8,4,6,41,50,1893
0,0.1,6,8,37,100,930
0,0.54,10,8,41,50,9307
0,0.32,4,2,36,50,10156
0,0.86,6,2,46,50,2311
0,0.72,9,4,47,58,2658
0,0.87,4,3,49,50,3708
0,0.81,4,3,47,50,354
0,0.94,10,9,43,68,657
1,0.87,4,1,54,50,1326
0,0.07,5,11,54,58,30
0,0.61,6,10,68,50,27
0,0.09,6,5,35,51,22
0,1.0,4,2,55,50,200
0,1.0,6,4,62,50,45
0,1.0,6,5,33,50,48
0,0.58,6,9,62,64,182
0,0.61,7,15,45,50,1601
1,1.0,5,18,34,71,111
0,0.36,7,1,27,68,6902
0,0.03,7,17,31,100,30
0,0.76,6,7,56,50,25
0,0.6,6,14,81,50,741
0,0.08,6,6,47,62,22
0,1.0,5,10,47,54,374
0,0.6,7,12,43,85,2411
0,0.19,5,5,26,76,458
1,0.87,5,0,55,50,7634
0,0.71,11,4,80,121,3317
0,0.33,6,2,56,50,13
1,1.0,5,8,54,50,238
0,0.25,5,5,43,80,2044
0,0.39,7,14,59,64,14
0,0.72,5,1,58,50,763
0,0.49,11,11,41,50,12
0,0.04,6,8,24,68,1309
0,0.16,6,2,47,50,8
0,0.08,7,5,33,50,3301
0,0.47,4,0,35,52,30
0,0.01,8,3,53,76,721
0,0.95,7,1,63,50,4348
0,0.54,5,0,39,100,6485
0,1.0,6,4,63,50,1313
0,0.33,6,13,58,50,44
0,0.35,8,5,24,100,3214
0,1.0,4,17,50,64,326
0,0.07,5,6,34,50,2258
0,0.5,5,1,31,64,2472
0,0.7,6,10,34,50,384
1,0.41,7,11,56,64,286
0,0.04,6,8,30,50,282
0,0.58,7,15,72,50,2377
0,1.0,6,7,48,50,29
0,1.0,4,2,52,50,308
0,0.41,5,0,23,90,320
0,0.99,6,15,55,50,109
0,0.05,5,7,25,100,4024
1,0.66,5,9,50,50,298
1,0.74,4,1,39,76,3317
0,0.5,7,0,73,50,983
0,0.38,4,15,45,75,51
0,0.08,6,0,32,68,244
0,0.04,7,3,53,72,1602
0,0.26,5,12,59,50,14
0,0.7,8,3,56,73,2983
0,0.6,5,7,31,68,182
0,1.0,4,5,51,50,176
0,0.62,5,2,41,54,142
0,0.12,5,10,55,72,5449
0,0.21,5,0,44,50,48
0,0.08,4,32,38,68,459
0,0.38,10,11,28,80,53
0,1.0,7,9,41,50,3541
0,1.0,5,4,79,50,461
0,0.08,6,15,46,50,161
0,1.0,5,2,27,86,473
0,0.13,6,9,27,68,29
1,1.0,7,10,34,50,421
0,1.0,4,12,37,50,24
0,0.22,4,11,38,50,27000
0,0.51,6,6,28,68,283
0,0.44,6,4,43,50,78
0,1.0,5,14,49,50,48
0,0.91,7,18,37,50,634
0,0.38,4,2,28,73,4810
0,0.53,4,6,80,50,214
0,0.08,9,1,42,50,267
0,0.21,6,8,33,64,16
0,0.24,6,4,38,54,91
0,0.09,7,0,65,55,94
0,1.0,6,9,36,68,83
0,0.05,8,0,47,50,21
0,0.24,7,6,35,76,17
0,0.57,7,2,46,100,52
0,1.0,6,12,45,50,61
0,0.7,4,5,46,52,66
0,0.6,4,3,48,50,41
0,0.6,7,1,59,73,39
0,0.39,4,8,29,72,226
0,0.8,4,1,59,50,27000
0,0.97,7,4,33,51,246
1,1.0,4,7,52,50,54
0,0.31,4,18,38,125,657
0,0.88,7,16,28,51,40
0,0.41,7,14,26,85,562
0,1.0,8,7,42,50,34
0,0.74,7,15,44,76,1497
0,0.28,4,1,54,50,317
0,0.43,7,20,54,50,37
0,0.52,9,18,33,60,171
0,0.25,5,11,44,50,966
0,0.58,8,1,48,50,93
0,0.21,8,13,33,57,189
0,0.48,8,11,39,95,903
0,0.26,6,8,20,95,308
0,1.0,7,6,53,50,91
0,0.8,4,5,45,50,395
0,0.04,12,2,48,50,259
0,1.0,4,9,38,50,626
1,0.11,5,0,19,100,824
0,0.25,7,5,26,68,1296
0,0.34,6,11,35,57,210
0,1.0,7,20,57,50,11
0,0.91,6,12,19,95,359
0,1.0,4,8,51,50,4116
0,1.0,6,3,72,50,12
0,0.5,4,3,59,76,4348
0,0.41,9,14,37,50,352
0,0.24,7,18,71,50,3963
0,0.82,6,7,47,50,269
0,0.05,4,13,41,57,27
0,1.0,7,18,81,50,67
0,0.01,8,1,61,50,459
0,1.0,6,9,59,50,1313
0,0.21,5,7,21,100,216
0,0.0054794520547945,11,7,42,85,54
0,0.62,12,3,76,50,49
0,1.0,9,3,50,50,383
0,0.66,5,2,33,51,48
0,0.09,4,2,30,57,6689
0,0.74,4,1,66,50,49
0,0.2,4,11,31,100,192
0,0.26,6,4,32,59,3019
0,1.0,5,5,51,50,20
0,0.1,4,18,43,50,75
0,0.08,8,17,31,51,145
0,1.0,4,21,44,50,405
1,0.3,5,13,20,100,878
0,0.27,6,2,75,50,37
0,0.09,6,5,29,60,42
0,0.34,10,14,45,52,8455
0,0.84,7,4,49,50,161
0,1.0,7,5,70,50,8455
0,0.15,8,2,48,54,1867
0,0.03,4,9,31,80,1054
0,1.0,7,28,36,51,713
1,1.0,5,2,52,50,13
0,0.25,7,12,44,80,8455
1,0.49,6,0,32,72,1955
0,0.27,4,12,39,64,824
0,0.12,4,2,79,50,570
0,0.02,7,12,55,50,1329
0,0.71,7,1,58,72,211
0,0.03,11,0,65,100,16533
0,0.89,7,13,27,85,287
0,0.58,7,8,38,82,1192
0,1.0,6,16,47,50,101
0,1.0,9,2,56,50,208
0,1.0,5,6,80,100,91
0,0.3,7,9,40,50,165
0,0.42,15,2,64,80,228
0,1.0,9,13,47,50,152
0,1.0,4,16,54,50,20
0,1.0,8,1,46,50,1693
0,0.59,5,8,40,50,1408
1,0.84,6,3,38,51,18
0,1.0,5,1,54,50,298
0,0.29,7,1,32,64,462
0,0.5,9,13,47,50,203
1,0.92,5,9,22,95,91
0,0.96,7,2,44,85,778
0,1.0,6,6,30,90,24
0,0.48,4,0,54,72,902
0,0.24,6,13,32,95,1326
0,0.6,4,15,38,67,1408
0,1.0,6,10,68,50,52
0,0.18,6,1,37,63,5628
0,0.5,5,13,49,50,106
0,0.04,4,10,53,50,1943
1,0.78,7,1,23,85,824
0,0.14,10,11,27,95,1326
0,0.07,8,17,32,76,4128
0,1.0,6,7,38,50,179
0,0.49,5,6,31,101,4128
0,0.25,4,5,45,50,562
0,1.0,6,8,34,50,5449
0,0.04,5,0,72,50,26
0,0.69,8,0,37,50,10
0,0.06,7,2,50,50,824
0,0.08,6,6,32,53,14
0,0.58,10,4,56,50,57
0,1.0,7,7,54,54,176
0,0.21,5,14,41,50,56
0,0.03,6,5,46,50,9
0,0.45,5,3,43,50,645
0,0.1,7,7,34,76,5053
0,1.0,6,3,56,50,3021
0,0.58,7,3,42,50,182
0,0.12,4,7,63,50,37
0,1.0,4,12,46,50,26
0,1.0,8,11,50,50,120
0,0.29,7,8,35,54,185
0,0.04,7,1,32,50,245
0,0.37,5,0,73,50,1228
0,0.68,7,0,49,50,83
0,0.26,9,25,33,95,26
0,0.29,6,10,85,50,112
0,1.0,6,8,49,68,1192
0,0.5,7,2,30,68,162
0,0.41,7,3,76,50,187
0,0.36,6,11,46,76,1323
0,0.3,6,7,33,64,50
0,0.37,4,15,35,95,798
0,1.0,8,15,54,50,741
0,0.07,7,1,51,53,336
0,0.7,6,17,31,68,24
0,1.0,7,12,44,64,133
0,0.09,6,14,45,50,98
0,1.0,4,7,24,85,2740
0,1.0,5,14,46,50,134
0,1.0,4,12,67,50,298
0,0.1,7,13,42,50,3430
0,0.25,5,6,20,80,21
0,0.57,4,1,26,80,8549
0,1.0,6,4,53,50,158
1,0.52,7,0,40,50,230
0,0.27,7,11,20,50,1704
0,0.5,4,13,25,95,1313
0,1.0,4,15,50,50,51
0,1.0,5,13,54,50,238
0,0.33,14,9,67,50,2757
1,1.0,5,1,57,50,6
0,0.0082191780821917,6,0,74,50,225
0,0.89,7,1,56,50,277
0,0.14,5,2,30,60,15725
0,0.08,10,0,49,50,51
0,1.0,6,9,37,85,167
0,0.24,6,5,48,64,82
0,0.61,6,2,31,90,3301
0,1.0,4,11,33,50,106
0,0.03,5,3,72,50,9307
0,1.0,5,17,49,50,84
0,0.28,6,15,52,57,1291
0,0.1,6,16,45,50,91
0,0.83,6,12,34,60,1526
0,0.58,5,5,72,50,473
0,1.0,5,13,67,50,625
0,0.35,5,1,29,76,27
0,0.5,5,4,36,50,285
0,1.0,7,4,64,50,20
0,1.0,10,12,44,50,393
0,1.0,6,2,40,76,64
0,0.58,7,14,56,50,10
0,0.14,5,19,54,50,10156
0,0.75,6,9,45,50,45
0,1.0,4,7,32,50,1182
0,0.08,6,12,37,76,2074
0,0.27,10,1,36,57,97
0,0.07,6,13,44,50,274
0,0.63,7,14,42,50,24
0,1.0,6,2,32,64,1260
0,0.36,10,4,56,50,9817
0,1.0,4,12,30,51,1943
0,0.6,4,19,20,95,473
0,1.0,4,14,56,50,1397
0,1.0,6,12,41,85,5449
0,1.0,6,7,46,50,16
0,0.03,5,2,27,68,38
0,0.08,7,0,51,57,196
0,1.0,8,12,65,50,77
0,1.0,5,9,54,50,563
0,0.06,5,4,31,100,214
0,0.08,9,6,33,80,4496
0,0.24,7,17,72,50,269
0,1.0,7,1,52,50,182
0,1.0,6,7,47,90,1313
0,1.0,6,6,47,60,100
0,0.24,4,8,50,50,1326
0,0.46,4,3,52,50,9307
0,0.54,7,1,54,50,3744
0,0.14,8,2,68,50,793
0,0.08,6,8,29,85,1326
0,0.42,6,13,47,50,44
0,0.08,6,5,61,51,4253
0,0.59,5,3,32,50,3095
0,0.24,14,2,27,50,149
1,1.0,5,9,38,55,7
0,0.71,10,6,40,50,307
0,0.78,5,12,30,60,170
0,1.0,6,21,41,50,221
0,0.21,5,5,37,50,3317
0,0.28,9,2,66,73,9307
0,0.9,6,2,80,60,886
0,0.48,7,7,38,88,67
0,1.0,5,6,82,50,27000
0,0.49,4,2,31,76,2139
0,0.05,7,14,26,73,27000
0,0.64,4,1,38,50,579
0,0.74,7,1,28,90,31
0,0.41,5,3,56,50,399
0,0.24,4,23,45,50,12
0,0.52,5,9,29,80,1326
0,1.0,4,14,40,50,741
0,1.0,4,9,25,76,3744
0,0.27,5,3,58,50,174
0,0.2,4,2,47,50,1468
1,0.03,4,4,38,50,24
0,1.0,4,1,75,52,299
0,0.02,4,13,51,50,1055
0,0.19,6,7,43,50,102
0,0.05,7,9,24,80,1408
0,0.18,5,5,23,90,214
0,0.96,5,2,70,50,824
0,1.0,7,12,41,90,405
0,1.0,7,14,52,50,88
0,0.21,7,0,55,50,102
0,1.0,7,5,82,50,167
0,0.61,5,4,36,57,868
0,0.00273224,14,16,34,60,4116
0,0.72,6,14,60,50,3688
0,0.78,11,2,56,72,72
0,0.48,5,1,73,95,1011
0,0.53,7,8,31,60,2354
0,1.0,6,7,50,50,84
0,0.38,4,4,28,76,270
0,1.0,4,2,64,112,3301
0,0.53,5,0,69,50,3317
0,0.24,4,4,58,50,81
0,0.4,6,12,38,50,152
0,0.53,6,2,53,50,203
0,0.04,5,1,30,54,14368
0,1.0,6,3,34,50,527
0,0.5,9,9,29,68,3317
0,1.0,5,11,47,50,564
1,0.56,6,1,40,50,7403
0,0.69,10,5,40,54,56
0,1.0,11,4,52,50,1385
0,0.24,5,9,33,85,380
0,0.03,9,6,31,57,192
0,0.79,4,23,38,50,645
0,0.26,5,5,35,100,3688
0,0.49,7,5,63,63,3744
0,1.0,9,24,60,50,49
0,0.08,5,3,42,76,453
0,0.62,7,17,29,100,634
0,0.42,6,14,60,50,37
0,0.56,4,18,56,50,45
0,0.22,7,12,39,57,4128
0,1.0,13,3,71,50,1313
0,0.08,8,12,32,57,48
0,0.24,7,7,54,50,173
0,0.2,5,6,37,58,73
0,0.42,5,3,51,50,745
0,0.43,4,1,64,50,215
0,0.59,11,2,63,50,53
0,0.33,6,9,28,76,48
0,0.74,7,10,72,50,203
0,1.0,5,13,59,50,85
0,0.96,4,2,30,85,4762
0,0.06,6,8,21,100,203
0,0.42,4,10,44,95,15
0,0.67,6,6,48,50,300
0,0.09,5,15,63,50,53
0,0.47,6,8,45,50,405
0,1.0,5,3,40,68,119
0,0.09,4,4,27,85,179
0,0.83,5,11,26,64,152
1,0.14,10,0,27,68,700
0,0.14,7,15,21,90,4116
0,1.0,5,7,36,51,17
0,1.0,4,7,52,50,111
0,0.06,4,16,53,50,13
0,0.91,5,11,54,50,81
0,0.44,6,11,25,72,57
0,0.57,8,3,51,50,210
0,0.08,7,7,62,50,3708
0,0.23,6,7,31,100,121
0,0.49,6,12,59,140,3963
0,0.08,4,1,36,50,4253
0,0.49,7,12,48,50,311
0,0.15,6,17,30,85,25
0,0.82,8,17,35,50,3744
0,0.23,10,6,43,50,13
0,0.0081967213114754,7,20,38,50,44
0,0.53,4,1,31,51,465
0,1.0,7,14,57,50,117
0,0.44,6,4,48,50,11
0,0.08,5,10,52,50,52
0,0.08,6,20,49,50,496
0,0.34,9,10,32,50,242
0,0.28,6,5,39,80,483
0,1.0,12,7,29,50,214
0,0.74,5,3,70,50,4116
0,0.34,5,7,29,100,916
0,0.18,7,12,33,50,104
0,0.28,4,3,28,95,2354
0,0.94,7,15,28,67,8455
0,0.1,4,14,22,90,33
0,1.0,4,9,34,50,16
0,0.76,7,7,46,50,299
0,0.58,7,13,52,76,269
0,0.4,6,13,45,50,473
0,0.24,5,16,44,50,148
0,0.53,5,0,34,64,1541
0,0.37,5,5,32,100,1704
0,0.36,6,3,31,57,127
0,0.04,11,1,50,50,388
0,0.79,6,2,48,50,501
0,1.0,6,13,30,54,222
0,0.58,5,9,23,95,204
0,0.24,7,18,47,50,6
0,1.0,7,4,50,50,41
0,0.75,5,14,52,50,1284
0,0.95,7,10,28,85,1448
0,1.0,11,4,43,50,261
0,0.08,10,12,42,80,1326
0,0.95,7,1,43,50,6257
0,0.47,7,16,48,50,295
0,0.08,7,1,45,50,2120
0,0.73,6,9,44,50,42
0,1.0,7,21,51,50,48
0,0.78,4,1,34,68,3301
0,1.0,7,8,66,50,44
0,0.93,6,14,40,50,512
0,1.0,6,6,32,60,421
0,0.63,6,4,33,50,6
0,0.24,8,19,30,72,206
0,1.0,6,15,35,64,2044
0,0.39,7,7,43,50,61
0,0.22,6,5,24,72,3866
0,1.0,6,9,49,50,29
0,1.0,6,8,67,50,1284
0,0.09,5,17,36,68,39
0,1.0,5,3,47,60,295
0,1.0,6,6,54,50,354
0,1.0,4,14,41,50,38
0,0.71,6,8,44,54,2575
0,0.91,11,18,52,50,143
0,0.07,8,0,62,82,128
0,1.0,4,13,69,59,905
0,1.0,7,33,29,50,40
0,1.0,7,12,54,50,12
0,0.37,4,2,25,118,566
0,1.0,6,7,25,80,32
2,0.77,9,24,46,50,2715
0,0.1,5,6,29,66,219
0,1.0,5,6,54,50,421
0,0.5,8,21,33,54,59
0,0.12,6,16,39,72,2715
0,0.64,5,1,70,56,1152
0,0.15,12,1,37,64,6689
0,0.04,7,0,68,50,25
0,0.5,6,10,37,50,3699
0,1.0,7,14,59,50,76
0,0.1,7,3,55,50,106
0,0.36,8,18,41,68,88
0,0.02,4,0,64,50,316
0,0.19,5,8,29,66,59
0,0.61,5,7,21,50,165
0,0.94,10,15,36,68,59
0,0.53,6,7,45,50,204
0,1.0,7,12,35,52,3317
0,1.0,5,14,48,50,2415
0,0.12,8,2,38,76,72
0,0.42,8,2,32,53,163
0,0.49,6,12,29,76,4348
0,0.33,4,0,24,85,14
0,0.68,5,13,43,50,828
0,0.57,6,5,37,72,133
0,1.0,7,11,44,50,1600
0,1.0,10,2,26,60,1232
0,0.07,8,4,27,85,3301
0,0.49,6,7,33,64,359
0,0.31,7,10,78,50,741
0,0.2,5,2,58,50,11
0,1.0,4,5,40,65,101
0,0.68,6,9,43,50,10
0,1.0,6,7,49,50,17
0,0.56,7,1,65,50,6570
0,0.8,4,2,55,50,15725
0,0.78,4,6,70,50,93
0,1.0,6,3,58,50,227
0,0.24,7,29,29,60,3301
0,0.1,10,18,51,50,1328
0,0.26,6,2,38,54,358
0,1.0,6,8,57,50,8455
0,1.0,9,9,86,50,70
0,0.24,6,14,41,54,6736
0,0.28,5,0,61,50,610
0,1.0,10,14,66,50,3744
0,0.47,11,0,56,50,3317
0,1.0,7,7,56,50,213
0,0.48,9,17,58,50,543
0,0.58,8,17,74,50,10
0,0.15,11,0,39,50,721
0,0.08,7,3,53,50,581
0,0.31,6,9,40,50,262
0,0.96,7,9,65,62,7444
0,1.0,4,14,33,50,13
0,0.01,7,0,45,50,143
0,0.14,4,1,33,76,58
0,0.03,6,0,75,50,342
0,0.03,8,18,35,50,793
0,0.56,6,0,28,64,13520
0,0.57,6,18,38,72,4172
0,0.67,4,1,40,50,288
0,0.07,11,4,31,60,3744
0,0.03,8,1,62,50,270
0,1.0,4,5,41,85,214
0,0.08,6,9,26,72,2044
0,0.08,7,15,47,50,824
0,0.16,6,9,43,85,4128
0,0.78,4,3,83,51,99
0,1.0,5,12,44,50,3317
0,0.15,5,4,37,72,1787
0,0.37,5,16,20,95,307
0,1.0,7,2,59,50,4128
0,0.08,7,2,67,50,1045
0,1.0,5,1,41,50,342
0,0.08,6,9,38,80,192
0,0.49,7,1,54,50,3568
0,0.07,5,0,48,50,44
0,0.74,6,7,46,52,165
0,0.08,6,2,40,68,4059
0,0.43,7,9,25,76,317
0,0.22,7,8,30,64,19
0,1.0,4,13,54,50,163
0,0.29,4,5,53,76,1378
0,0.75,7,1,35,51,5106
0,0.43,5,9,23,76,20
0,0.43,9,12,37,85,57
0,0.98,6,6,35,80,2258
0,0.12,10,2,63,70,3366
0,1.0,8,3,56,50,1445
0,0.71,7,3,44,50,3859
0,0.11,8,1,42,50,528
0,0.66,6,10,31,76,2740
0,0.05,6,1,41,51,3744
0,0.54,7,1,30,51,1193
0,0.7,8,2,37,50,121
0,0.76,10,7,43,50,101
0,1.0,4,9,75,50,81
0,0.04,7,6,31,90,570
0,0.1,6,12,53,50,1666
0,0.48,7,20,34,55,12
0,1.0,5,16,63,58,217
0,1.0,6,2,75,50,2674
0,0.51,4,14,38,95,4116
0,0.09,7,9,22,90,106
0,0.07,4,3,28,85,4059
0,0.49,4,10,27,80,1090
0,0.95,5,1,58,55,27000
0,0.18,7,3,66,50,293
0,0.62,7,5,78,50,3744
0,0.54,6,3,27,76,163
0,0.77,7,12,37,72,203
0,0.1,4,7,42,50,127
0,0.15,6,21,44,50,528
0,0.56,6,13,35,64,56
0,0.03,5,2,22,50,72
0,0.6,7,4,28,100,497
0,0.33,4,0,37,50,46
1,0.77,6,13,23,95,186
0,1.0,9,7,30,54,58
0,0.5,6,18,20,95,46
0,0.24,9,2,56,50,1403
0,1.0,6,2,44,50,587
0,0.27,6,5,38,50,71
0,0.09,5,6,39,60,962
0,0.36,5,3,75,50,765
0,0.58,7,8,32,72,1882
0,0.89,5,2,71,50,399
0,1.0,4,11,33,57,15
0,1.0,7,5,29,76,366
0,0.34,12,1,38,50,22821
0,0.27,9,3,41,50,186
0,1.0,7,3,58,50,84
0,0.25,6,9,52,90,18
0,0.66,10,5,42,50,64
0,0.24,7,3,77,50,41
0,1.0,9,12,52,50,9307
0,0.57,7,16,27,95,64
0,0.32,7,10,33,64,8549
0,0.24,5,1,23,90,144
0,0.08,5,4,40,50,304
0,0.37,10,1,51,51,2375
0,0.19,10,11,41,58,3744
0,0.48,5,0,25,72,369
0,1.0,4,11,19,90,58
1,0.32,5,11,49,50,15
0,0.15,4,15,20,125,60
0,0.03,5,12,54,54,91
0,0.59,7,2,39,50,99
0,1.0,4,4,34,64,1313
0,1.0,7,3,37,50,4456
0,0.75,4,10,26,76,11
0,0.62,6,0,80,50,4762
1,1.0,5,1,53,50,30
0,0.92,4,1,67,52,610
1,0.24,7,7,57,50,229
0,0.23,5,4,33,85,1286
1,1.0,7,18,52,50,105
0,0.57,8,0,29,60,59
0,0.49,7,2,39,50,539
0,1.0,10,11,82,50,182
0,1.0,6,6,32,50,625
0,0.24,4,5,33,118,122
0,0.3,6,13,21,90,2715
0,1.0,6,7,62,50,405
0,0.14,6,13,79,50,46
0,0.83,4,21,39,85,24
0,0.69,5,2,47,68,3744
0,1.0,4,14,42,50,3317
0,1.0,7,16,55,50,44
0,0.24,7,9,37,50,75
0,0.12,9,2,35,54,9307
0,1.0,9,7,36,50,3317
0,0.24,7,14,21,100,741
0,1.0,9,3,40,50,22669
0,0.21,6,1,76,50,4762
0,0.0082191780821917,8,5,46,76,2897
0,0.15,5,11,41,50,186
0,0.13,8,14,32,60,12
0,1.0,5,6,60,50,1601
0,0.69,7,4,55,50,57
0,0.32,11,22,55,61,20
2,0.15,4,3,57,50,657
1,0.33,8,18,46,60,4116
0,0.41,4,1,40,71,67
0,0.33,6,1,57,50,45
0,1.0,5,4,55,50,359
0,0.87,7,3,38,50,471
0,0.71,6,5,24,85,10
0,0.08,7,7,26,80,161
0,0.05,4,0,36,50,63
0,1.0,7,13,38,50,7
0,0.57,5,13,46,50,29
0,0.07,5,5,46,50,150
0,0.03,6,2,35,54,25
0,1.0,4,10,40,50,40
0,1.0,7,2,27,64,229
0,0.12,7,14,65,54,745
0,0.29,7,1,34,64,9307
0,0.07,6,13,60,50,55
0,1.0,6,8,41,90,4116
0,0.62,4,4,53,50,43
0,1.0,6,7,52,50,776
0,0.05,5,15,35,85,656
2,0.72,6,1,83,112,399
0,0.93,5,5,56,50,359
0,1.0,6,8,31,50,23
0,1.0,5,8,74,50,359
0,0.5,6,3,45,50,213
0,0.05,4,0,78,51,104
1,0.45,5,6,36,50,97
0,0.17,5,18,58,50,1501
0,1.0,7,6,35,63,4059
0,0.08,4,2,55,50,66
0,0.91,5,1,47,50,458
0,0.08,6,3,53,50,803
0,0.34,6,0,49,50,2446
0,0.46,6,1,36,50,979
0,0.08,10,1,47,50,47
0,1.0,6,6,28,76,376
0,0.43,9,8,36,50,1064
0,0.2,6,9,72,72,129
0,1.0,6,14,82,50,74
0,1.0,6,20,28,95,1326
0,0.93,8,0,65,54,79
1,0.06,5,0,69,50,5202
0,1.0,6,2,70,50,57
0,0.45,9,8,48,50,208
0,0.12,10,9,48,50,82
0,0.34,7,2,32,57,106
0,1.0,11,10,48,50,4172
1,0.61,4,14,21,95,73
0,0.68,4,1,84,50,27000
0,0.23,6,18,42,50,51
0,0.08,6,0,61,50,42
0,1.0,6,3,42,50,354
0,0.25,7,9,57,51,24
0,0.24,5,3,71,50,184
0,0.64,7,17,45,50,528
0,0.74,5,2,27,76,29
0,0.11,4,14,42,50,1313
1,0.17,7,2,45,50,27000
0,0.9,10,15,49,53,2715
0,0.13,5,14,41,50,1526
0,0.26,7,4,40,50,64
0,0.33,7,13,39,95,1064
0,0.16,6,13,34,50,1521
0,0.5,5,11,39,50,196
0,1.0,6,5,55,64,13
0,1.0,7,9,37,50,4972
0,1.0,4,2,46,50,614
0,1.0,5,9,41,50,359
0,0.14,5,11,53,90,514
0,1.0,7,7,60,50,66
0,0.02,11,6,75,50,614
0,0.06,10,0,48,50,55
0,0.24,7,11,20,95,173
0,0.03,9,4,24,100,83
0,0.8,5,3,64,50,66
0,0.36,5,15,74,50,3744
1,1.0,4,10,34,63,57
0,0.87,8,14,28,80,88
0,0.08,11,5,48,55,3866
0,0.38,6,1,55,57,4939
1,0.19,6,14,20,95,17
0,1.0,4,21,46,50,121
1,0.27,6,8,50,60,4128
0,0.18,7,9,38,50,9307
0,0.98,6,2,64,50,283
0,0.85,6,9,41,50,4762
0,1.0,10,11,42,50,10
0,1.0,6,10,52,50,9
0,0.51,7,0,50,50,70
0,1.0,7,5,46,50,1704
0,0.54,5,3,46,76,1273
0,0.63,5,15,44,58,754
0,0.7,6,2,47,50,27000
0,1.0,4,2,76,50,44
0,0.66,10,17,62,50,30
0,0.36,6,10,63,50,3317
0,0.63,5,2,21,85,38
0,0.1,6,8,50,50,1704
0,0.22,7,1,52,95,30
0,0.24,4,7,53,50,402
0,0.03,11,4,43,50,2411
2,0.24,4,0,23,95,1408
0,1.0,7,13,69,50,32
0,0.57,7,0,35,50,38
0,1.0,7,14,38,50,636
0,0.08,9,31,28,64,1699
0,0.08,7,10,18,100,29
0,1.0,6,10,68,50,110
0,1.0,7,5,48,62,831
0,1.0,6,10,24,80,634
0,0.08,4,9,31,57,5304
0,1.0,9,9,49,50,2740
0,0.09,7,12,62,51,14
0,0.85,11,15,30,66,29
0,0.08,4,14,45,50,270
0,0.5,11,12,63,50,4762
0,1.0,7,6,42,50,112
0,1.0,5,4,38,50,3075
1,1.0,7,2,46,50,53
0,0.12,4,10,25,85,3301
0,0.42,4,4,24,76,1175
0,0.08,6,3,57,76,119
0,0.63,10,4,47,50,27000
0,1.0,5,2,35,64,1284
0,0.96,5,4,77,50,1313
0,1.0,6,16,82,50,15
1,1.0,7,2,51,67,115
0,0.37,5,9,44,74,133
0,0.07,9,15,35,100,47
0,1.0,8,7,74,85,2411
0,1.0,10,4,41,50,27
1,0.91,6,11,52,50,282
0,0.27,7,10,31,88,1732
0,0.08,8,17,47,68,1287
0,1.0,4,12,63,58,3386
0,0.02,11,0,66,64,17
0,0.65,7,3,30,90,1427
0,0.54,9,8,50,50,1309
0,0.46,8,4,71,50,53
0,0.14,7,3,51,50,9307
0,0.12,4,17,21,85,29
0,0.44,5,4,49,50,48
0,1.0,4,9,30,64,380
0,1.0,5,4,41,50,1488
0,0.7,15,1,72,52,184
0,0.38,4,4,64,50,4348
0,1.0,7,4,34,50,99
0,0.07,6,27,45,80,118
0,0.08,7,11,40,64,2575
0,0.49,5,14,39,64,1313
0,0.01,7,7,35,95,1314
0,0.69,5,1,47,50,41
0,0.75,6,2,77,50,3973
0,1.0,6,8,51,58,3386
0,0.83,6,5,69,50,3302
0,0.08,6,4,39,54,727
0,0.24,11,3,57,50,3317
0,0.78,4,3,57,50,545
1,0.41,5,1,45,50,831
0,0.08,5,2,29,57,2105
0,1.0,5,10,76,50,19
0,0.93,5,5,45,50,3963
0,1.0,6,7,52,50,170
0,0.91,6,3,21,85,48
0,0.63,5,9,31,51,15
0,0.45,8,0,62,50,61
0,0.82,4,10,36,76,10477
0,0.79,5,17,38,50,1457
0,0.63,10,11,27,100,1378
0,1.0,6,16,47,85,1466
0,1.0,4,10,51,50,653
1,1.0,7,8,57,50,270
0,1.0,7,12,39,50,72
0,1.0,10,18,76,50,983
0,0.32,9,8,45,50,66
0,0.12,4,0,38,100,1858
0,0.6,4,11,63,50,89
1,0.07,7,5,40,50,64
0,1.0,4,2,85,50,125
0,0.55,5,4,37,57,272
0,0.35,7,18,41,80,282
0,0.41,12,2,25,72,303
0,0.35,7,5,32,50,62
0,0.06,8,1,40,57,332
0,0.57,4,1,33,54,1381
0,0.44,7,1,44,55,2498
0,0.5,6,3,41,50,2733
0,0.08,5,29,55,50,3628
0,0.52,5,1,59,50,7590
0,1.0,8,6,60,50,44
0,1.0,9,7,43,50,222
0,0.14,6,0,47,72,4393
0,0.04,11,2,58,95,204
0,0.33,7,8,21,85,374
0,0.54,7,13,57,50,112
0,0.15,9,13,29,51,40
