,ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,Density
55574,0,0.03,6,11,21,100,280
55575,0,1.0,6,8,42,50,44
55576,0,1.0,6,6,28,72,1313
55577,0,0.16,8,0,32,80,97
55578,0,0.24,4,5,63,50,483
55579,0,0.47,7,4,53,50,8
55580,0,0.17,9,14,28,100,442
55581,0,0.28,7,1,55,50,80
55582,0,1.0,7,6,51,50,48
55583,0,0.78,7,10,57,50,3132
55584,0,0.5,7,12,46,62,3465
55585,0,0.04,9,17,27,100,3430
55586,0,0.82,6,4,40,76,37
55587,0,1.0,5,10,40,50,3859
55588,0,0.03,7,9,56,50,1867
55589,0,1.0,6,4,56,50,82
55590,0,0.008196721,6,10,31,56,97
55591,0,0.19,7,10,34,54,184
55592,0,1.0,4,6,49,50,47
55593,0,0.46,4,22,26,76,31
55594,0,0.83,14,5,49,50,60
55595,0,0.24,5,7,33,50,3963
55596,0,1.0,4,11,70,50,171
55597,0,0.17,8,4,45,50,405
55598,0,1.0,7,8,40,50,354
55599,0,0.07,8,15,56,96,4128
55600,0,0.54,5,19,40,50,581
55601,0,0.64,5,15,40,50,30
55602,0,0.54,6,1,52,50,22
55603,1,0.75,6,1,26,76,824
55604,0,0.61,10,6,56,55,217
55605,0,0.17,6,8,53,72,6465
55606,0,0.49,10,14,32,76,4348
55607,0,0.34,4,9,30,106,410
55608,0,0.91,8,2,39,50,38
55609,0,0.71,4,4,38,67,9307
55610,0,0.37,5,5,67,50,154
55611,0,1.0,6,7,46,50,149
55612,0,0.75,6,16,28,50,16
55613,0,0.23,7,1,30,57,333
55614,0,1.0,6,14,44,50,232
55615,0,0.49,14,4,32,50,542
55616,2,0.76,5,12,39,68,309
55617,0,1.0,5,10,40,50,1210
55618,0,0.4,9,0,47,50,126
55619,0,0.79,4,14,35,54,17
55620,0,1.0,4,4,63,50,1601
55621,0,0.08,6,2,54,50,411
55622,0,0.29,7,13,18,95,163
55623,0,0.68,9,9,30,60,25
55624,1,0.59,10,15,30,72,16
55625,0,1.0,4,9,54,50,3317
55626,0,0.07,4,10,41,54,776
55627,0,0.1,7,0,31,90,4423
55628,0,1.0,8,17,39,54,8455
55629,0,0.27,5,5,38,106,214
55630,0,0.66,5,6,42,62,101
55631,0,0.04,4,16,45,50,1054
55632,0,0.23,4,18,35,85,12
55633,0,0.08,6,6,20,85,3657
55634,0,1.0,7,12,50,50,94
55635,0,0.22,4,1,79,54,27000
55636,0,0.58,5,1,34,50,3317
55637,0,1.0,7,10,39,57,564
55638,0,0.82,6,7,30,54,14
55639,0,0.49,10,10,30,54,2252
55640,0,1.0,9,9,59,50,64
55641,0,1.0,4,3,54,50,1027
55642,0,1.0,4,6,50,50,25
55643,0,0.04,6,6,51,80,6465
55644,0,0.13,5,10,43,50,1445
55645,0,0.37,7,8,22,76,889
55646,0,1.0,4,14,35,57,1699
55647,0,0.08,5,5,56,55,402
55648,0,0.54,6,12,21,90,165
55649,0,0.33,7,3,48,50,611
55650,0,0.14,11,11,29,50,40
55651,0,0.13,7,1,28,100,3317
55652,0,0.13,5,2,36,51,311
55653,0,0.1,7,5,33,50,1466
55654,0,0.54,9,1,43,95,715
55655,0,0.64,7,1,34,50,15
55656,0,0.07,4,2,50,65,384
55657,0,0.38,6,2,45,60,632
55658,0,1.0,5,4,21,50,25
55659,0,1.0,6,2,34,50,97
55660,0,0.5,6,9,55,50,10
55661,0,0.15,7,16,43,50,11
55662,0,1.0,5,5,56,50,854
55663,0,1.0,10,3,54,50,23
55664,0,1.0,4,17,70,50,9
55665,0,1.0,6,7,34,50,1064
55666,0,1.0,7,8,52,50,120
55667,0,1.0,10,7,62,50,165
55668,0,0.95,12,8,37,50,18
55669,0,1.0,5,3,60,50,3688
55670,0,0.46,4,13,35,90,9307
55671,0,0.66,7,9,57,50,741
55672,0,1.0,7,5,51,50,94
55673,0,0.98,8,4,52,50,7571
55674,0,0.17,11,12,48,50,222
55675,0,0.49,7,7,42,50,1326
55676,0,0.2,4,3,64,50,1110
55677,0,0.98,7,4,53,50,9307
55678,0,1.0,6,4,38,50,116
55679,0,0.08,5,21,31,54,1326
55680,0,0.67,9,1,45,50,101
55681,0,0.56,4,1,52,75,8455
55682,0,0.24,5,13,44,50,15
55683,0,0.09,4,1,31,100,85
55684,0,1.0,13,4,55,50,12374
55685,0,1.0,5,5,26,76,8455
55686,0,1.0,7,9,29,54,91
55687,0,1.0,6,18,45,50,7306
55688,0,0.05,7,12,34,68,24
55689,0,0.16,4,15,27,54,1326
55690,0,0.41,7,0,56,50,193
55691,0,0.49,6,17,24,95,295
55692,0,0.83,5,15,27,80,57
55693,0,1.0,4,14,54,50,298
55694,0,1.0,6,7,61,50,1313
55695,0,0.89,8,1,64,50,134
55696,0,0.12,9,19,38,50,45
55697,0,1.0,6,8,50,50,222
55698,0,0.71,8,5,43,50,762
55699,0,1.0,6,5,66,50,21
55700,0,0.08,4,19,35,60,4059
55701,0,1.0,4,5,73,50,83
55702,0,0.08,12,13,63,50,813
55703,0,0.6,5,4,60,52,66
55704,0,0.24,6,8,24,76,55
55705,0,0.75,5,15,36,58,149
55706,0,1.0,5,2,83,50,713
55707,0,0.35,7,11,38,54,175
55708,0,0.87,4,1,51,50,9307
55709,0,0.27,7,1,71,50,35
55710,0,0.03,6,9,60,57,288
55711,0,1.0,4,7,29,76,2733
55712,0,0.26,5,19,42,50,46
55713,0,0.31,7,17,54,50,473
55714,0,0.16,7,5,42,50,167
55715,0,1.0,5,5,53,50,200
55716,0,0.13,9,18,43,50,828
55717,0,0.46,6,6,44,90,140
55718,0,1.0,7,10,48,50,1601
55719,0,0.77,5,10,74,54,568
55720,0,1.0,5,2,63,50,182
55721,0,0.5,6,8,29,90,1326
55722,0,0.29,8,13,42,80,3657
55723,0,0.45,5,2,35,90,2484
55724,0,0.13,4,1,35,125,14368
55725,0,1.0,7,9,34,80,91
55726,0,1.0,7,6,85,50,3744
55727,0,1.0,6,15,36,50,14
55728,0,0.08,4,11,51,51,152
55729,1,1.0,6,7,68,62,378
55730,0,0.03,6,7,50,50,23
55731,0,0.58,5,13,62,50,105
55732,0,0.74,4,7,60,54,3490
55733,0,0.08,5,0,65,50,2885
55734,0,0.15,6,3,26,95,1214
55735,0,0.49,5,2,45,80,45
55736,0,0.14,12,4,39,51,2131
55737,0,0.24,4,2,45,50,8455
55738,0,0.28,4,2,41,50,1021
55739,0,0.3,5,2,29,95,7187
55740,0,0.24,4,25,29,85,2044
55741,0,0.4,7,0,61,50,7259
55742,0,0.75,6,10,53,50,163
55743,0,0.29,7,4,67,50,8455
55744,0,0.08,6,14,38,64,4059
55745,0,0.19,4,0,64,50,3963
55746,0,0.24,8,4,44,70,1002
55747,0,0.16,6,2,75,50,18
55748,0,0.05,7,7,25,95,1753
55749,0,0.07,9,14,41,64,8549
55750,0,0.08,6,10,30,50,301
55751,0,0.07,7,5,51,50,740
55752,0,0.44,6,8,76,62,64
55753,0,1.0,7,1,58,50,575
55754,0,1.0,13,14,57,50,63
55755,0,0.21,8,1,53,50,2375
55756,0,0.07,4,0,45,75,3301
55757,0,0.08,5,5,37,50,26
55758,0,0.06,4,1,72,78,3317
55759,0,0.22,8,0,56,50,121
55760,0,0.88,8,18,33,50,325
55761,0,0.15,7,5,38,50,58
55762,0,0.08,10,3,30,72,3866
55763,0,0.42,7,5,50,50,5433
55764,0,0.57,7,4,47,50,17
55765,0,0.08,4,12,27,85,1398
55766,0,0.97,7,5,48,53,222
55767,0,0.91,7,16,37,50,98
55768,0,0.15,8,12,42,50,1541
55769,0,0.21,4,14,37,54,4348
55770,0,0.1,4,1,49,50,399
55771,0,0.08,6,12,19,100,1753
55772,0,0.02,8,1,48,71,94
55773,0,0.34,6,10,29,95,37
55774,0,0.04,6,12,57,50,8455
55775,0,0.23,6,4,52,50,311
55776,0,0.49,5,2,20,100,245
55777,0,0.29,10,3,80,50,31
55778,0,1.0,7,8,31,50,126
55779,0,1.0,5,9,57,50,745
55780,0,0.17,9,7,37,50,262
55781,0,0.08,6,0,28,76,108
55782,0,0.12,11,4,73,50,1955
55783,0,0.98,4,12,38,50,741
55784,0,0.28,6,3,57,60,824
55785,0,0.35,7,7,36,60,768
55786,0,1.0,4,15,52,50,167
55787,0,0.89,12,1,45,50,300
55788,0,0.91,6,7,59,58,51
55789,0,0.36,8,1,37,60,4939
55790,1,0.49,6,12,49,90,9307
55791,0,1.0,7,3,66,50,8455
55792,0,0.99,6,9,59,58,170
55793,0,0.33,6,3,54,50,155
55794,0,0.34,9,3,37,50,162
55795,0,0.21,7,5,44,76,7752
55796,0,0.5,4,10,37,51,776
55797,0,0.28,12,9,32,57,192
55798,0,0.16,8,5,58,50,53
55799,0,1.0,7,10,40,50,42
55800,0,0.98,11,25,63,50,35
55801,0,0.08,8,14,35,85,4116
55802,0,0.18,7,10,33,80,444
55803,0,1.0,5,14,47,50,40
55804,0,1.0,6,20,37,60,40
55805,0,1.0,5,9,28,85,405
55806,0,0.22,7,2,51,50,2740
55807,0,1.0,5,9,37,50,25
55808,0,0.75,5,0,30,51,84
55809,0,0.08,8,4,44,50,3317
55810,0,0.45,6,4,45,50,399
55811,0,1.0,7,21,53,50,229
55812,0,0.5,5,3,59,50,3317
55813,0,0.23,4,0,37,51,67
55815,0,0.63,7,2,48,50,6257
55816,0,0.01,7,14,39,80,3301
55817,0,0.06,6,15,50,50,298
55818,0,0.55,9,8,46,112,10155
55819,0,0.61,7,2,32,76,3963
55820,0,0.58,10,0,79,50,1199
55821,1,0.86,8,16,43,50,301
55822,0,0.03,7,7,35,56,60
55823,0,0.39,9,6,70,50,15
55824,0,0.11,9,6,44,72,1323
55825,0,0.4,7,0,40,75,3301
55826,0,1.0,5,9,78,50,1313
55827,0,0.2,5,6,37,50,179
55828,0,0.47,5,2,36,72,123
55829,0,0.78,7,2,53,50,213
55830,0,0.02,6,6,32,50,15
55831,0,0.23,6,7,30,68,57
55832,0,0.08,9,13,47,68,3317
55833,0,0.2,4,2,63,50,240
55834,0,1.0,9,9,37,50,3274
55835,0,1.0,6,1,50,50,15
55836,0,1.0,6,13,58,50,1064
55837,0,0.73,7,9,37,50,85
55838,0,0.36,7,4,38,50,6308
55839,0,0.44,4,13,44,80,3317
55840,0,1.0,7,6,64,50,165
55841,0,1.0,6,16,50,50,51
55842,0,1.0,6,11,36,72,23
55843,0,0.21,7,10,57,50,3132
55844,0,0.63,14,2,32,78,863
55845,0,1.0,5,2,41,50,1250
55846,0,0.28,7,4,26,72,59
55847,0,0.95,4,2,68,50,87
55848,0,1.0,4,6,54,50,163
55849,0,1.0,7,1,75,50,1601
55850,0,0.93,6,8,56,50,616
55851,0,0.21,5,4,37,85,2044
55852,0,0.54,10,11,37,95,1237
55853,0,1.0,12,11,42,50,101
55854,0,1.0,11,4,55,50,1182
55855,0,0.28,7,0,42,50,2311
55856,1,1.0,8,18,37,50,11
55857,0,1.0,6,14,57,50,2103
55858,0,0.0027397260273972,8,3,27,72,886
55859,0,0.15,5,18,49,50,100
55860,0,1.0,7,14,73,50,27
55861,0,0.37,9,15,68,50,741
55862,0,0.07,5,0,34,51,2526
55863,0,1.0,4,11,40,50,567
55864,0,0.02,4,13,33,64,165
55865,0,0.22,4,15,63,62,1535
55866,0,0.07,5,8,59,77,91
55867,0,0.36,7,2,38,50,42
55868,0,1.0,6,7,62,50,124
55869,0,0.08,4,16,58,50,1729
55870,0,0.28,5,3,63,64,160
55871,0,0.45,7,3,50,54,326
55872,0,0.01,6,0,32,64,5106
55873,0,0.15,5,3,25,68,214
55874,0,0.49,4,11,26,72,29
55875,0,1.0,5,10,86,50,222
55876,0,0.8,6,3,50,50,1054
55877,0,0.08,5,2,65,50,9
55878,0,0.16,5,5,34,50,73
55879,0,0.08,5,4,29,64,138
55880,0,1.0,7,14,46,65,282
55881,0,1.0,7,6,67,50,56
55882,0,0.6,5,13,65,50,2694
55883,0,0.66,4,0,47,50,3317
55884,0,0.74,10,14,45,50,581
55885,0,0.08,7,5,54,85,211
55886,0,1.0,4,1,88,50,645
55887,0,1.0,4,17,50,50,167
55888,0,0.46,10,10,33,85,3317
55889,0,0.61,5,5,43,50,3661
55890,0,0.36,6,2,56,50,47
55891,1,0.23,9,2,43,50,423
55892,0,0.3,11,8,27,95,27000
55893,0,0.0081967213114754,4,0,34,60,4128
55894,0,0.03,6,1,36,50,747
55895,0,0.03,4,0,47,50,745
55896,0,0.56,4,4,51,50,126
55897,0,0.05,11,0,66,50,35
55898,0,1.0,10,6,56,51,993
55899,0,0.07,6,21,25,76,4128
55900,0,0.45,7,13,47,52,75
55901,0,1.0,7,14,61,50,453
55902,1,1.0,6,1,54,50,39
55903,0,0.05,4,10,32,72,133
55904,0,0.35,4,0,48,50,824
55905,0,1.0,7,5,47,118,416
55906,0,0.33,4,8,38,50,1101
55907,0,0.11,8,14,24,76,12
55908,0,0.42,5,0,57,50,4393
55909,0,1.0,7,7,59,50,1329
55910,0,0.07,8,13,44,100,1313
55911,0,0.21,9,6,25,90,3744
55912,0,0.36,11,1,48,57,373
55913,0,0.74,7,6,46,50,27000
55914,0,0.18,8,0,49,50,52
55915,0,1.0,5,6,44,50,339
55916,0,0.46,7,1,31,76,3434
55917,0,0.29,5,0,70,50,3997
55918,0,0.08,4,2,50,50,1554
55919,0,0.12,7,9,22,90,388
55920,0,0.29,10,2,79,50,31
55921,0,1.0,10,11,37,50,73
55922,1,1.0,6,3,40,72,4128
55923,0,0.79,6,3,27,80,688
55924,0,0.08,4,11,42,50,2983
55925,0,0.09,15,0,34,58,5831
55926,0,0.08,6,14,35,67,42
55927,0,0.21,12,0,58,50,2252
55928,0,1.0,9,15,50,58,237
55929,0,1.0,5,16,42,50,19
55930,0,0.63,8,6,44,50,7187
55931,0,0.08,5,1,47,50,77
55932,0,1.0,7,6,56,50,2897
55933,0,0.02,6,5,30,56,3021
55934,0,1.0,6,4,41,50,377
55935,0,0.53,5,5,53,50,414
55936,0,0.45,9,9,27,64,193
55937,0,0.9,6,11,30,50,1064
55938,0,1.0,6,2,69,50,15
55939,0,1.0,6,13,55,50,65
55940,0,0.24,6,6,42,50,229
55941,0,0.43,7,2,37,72,31
55942,0,0.61,6,5,37,50,196
55943,0,0.91,4,11,29,64,8561
55944,0,0.28,5,2,55,50,3991
55945,0,1.0,7,8,53,50,182
55946,0,0.24,7,12,41,51,1445
55947,0,0.08,6,8,27,80,12650
55948,0,0.86,6,11,21,85,40
55949,0,0.13,5,7,58,76,3866
55950,0,0.15,6,2,64,90,1027
55951,0,0.86,5,7,52,50,72
55952,0,0.18,7,2,30,57,84
55953,0,0.34,5,7,36,100,533
55954,0,0.72,7,0,48,50,31
55955,0,1.0,8,12,37,50,32
55956,0,0.03,10,5,57,50,52
55957,0,0.31,4,9,51,100,312
55958,0,0.87,10,10,41,50,2606
55959,0,0.66,6,11,43,50,27
55960,0,0.48,5,2,47,50,381
55961,0,0.64,5,0,58,50,289
55962,0,0.1,4,17,25,100,222
55963,0,0.4,4,6,55,50,43
55964,0,1.0,12,10,53,65,215
55965,0,1.0,11,12,41,50,44
55966,0,0.45,4,3,38,50,9817
55967,0,1.0,4,11,31,50,57
55968,0,0.45,4,19,27,100,192
55969,0,0.7,5,5,25,80,904
55970,0,0.43,9,8,44,50,10477
55971,0,0.96,8,2,73,50,114
55972,0,1.0,6,8,57,60,91
55973,0,0.4,6,10,19,100,374
55974,0,0.99,8,2,39,50,114
55975,0,0.08,6,8,45,50,1063
55976,0,0.91,4,13,27,50,4348
55977,0,1.0,7,10,57,50,298
55978,0,1.0,5,16,69,50,122
55979,0,0.77,4,6,44,68,48
55980,0,0.04,5,1,53,50,58
55981,0,0.36,4,12,21,125,37
55982,0,0.5,7,15,32,54,620
55983,0,0.77,6,2,62,50,2132
55984,0,1.0,4,10,39,50,94
55985,0,0.28,6,2,62,50,27000
55986,0,1.0,7,11,67,50,26
55987,0,1.0,7,19,57,50,854
55988,0,0.05,8,11,48,64,3021
55989,0,0.95,10,2,35,57,3341
55990,0,0.1,7,8,37,95,10156
55991,0,0.49,12,2,54,50,1543
55992,0,0.3,5,13,20,125,745
55993,0,0.08,6,18,30,60,97
55994,0,0.86,5,5,25,80,24
55995,0,0.54,4,10,63,57,67
55996,0,0.2,10,1,62,50,342
55997,0,0.52,14,1,51,50,8455
55998,0,0.19,10,0,32,50,270
55999,0,0.79,6,9,39,50,65
56000,0,0.0027397260273972,4,0,62,50,1234
56001,0,0.16,6,16,45,50,213
56002,0,0.39,7,3,35,50,3541
56003,0,1.0,7,14,36,50,197
56004,1,0.62,13,35,68,50,388
56005,0,0.71,5,3,75,50,2471
56006,0,0.12,4,1,41,50,423
56007,0,0.95,6,4,42,50,289
56008,0,0.35,5,1,29,72,1699
56009,0,1.0,8,12,80,50,4116
56010,0,0.03,4,0,51,50,9802
56011,0,0.84,7,8,23,72,30
56012,0,1.0,5,2,88,50,1313
56013,0,0.08,4,2,53,50,76
56014,0,0.83,5,4,46,77,105
56015,0,0.08,7,10,32,95,3301
56016,0,1.0,8,15,45,50,63
56017,0,1.0,6,4,60,50,17140
56018,0,1.0,6,16,20,90,1313
56019,0,0.41,11,16,60,67,64
56020,0,0.43,6,1,59,50,149
56021,0,0.96,7,12,35,57,43
56022,0,0.46,13,14,53,50,2278
56023,0,0.03,6,15,66,50,1182
56024,0,0.58,6,1,40,71,1313
56025,0,0.73,7,16,63,50,586
56026,0,0.08,11,1,35,50,3317
56027,0,0.68,7,14,47,50,182
56028,0,0.08,7,3,50,50,403
56029,0,1.0,5,1,62,50,3744
56030,0,0.12,4,6,23,90,1139
56031,0,1.0,6,7,53,50,282
56032,0,0.18,12,0,39,50,29
56033,0,0.005464481,6,0,75,50,214
56034,0,0.49,5,2,70,60,3317
56035,0,0.21,7,2,80,50,3184
56036,0,0.15,6,9,31,85,528
56037,0,0.28,4,17,20,100,1445
56038,0,0.26,9,15,43,68,15725
56039,0,0.12,4,1,48,58,9307
56040,0,0.44,7,10,71,50,15
56041,0,0.41,7,4,64,50,405
56042,0,1.0,6,10,53,50,32
56043,0,1.0,5,8,66,50,155
56044,0,0.41,7,1,36,63,59
56045,0,0.56,5,1,35,50,3744
56046,0,0.74,7,2,38,50,273
56047,0,0.87,6,3,43,57,7966
56048,0,0.08,5,2,21,100,269
56049,0,0.87,4,0,46,50,4427
56050,0,0.12,5,14,45,59,124
56051,0,0.09,7,0,54,55,197
56052,0,0.95,11,4,61,50,199
56053,0,0.63,6,5,68,50,114
56054,0,0.08,7,12,37,50,849
56055,0,0.08,7,15,23,100,2311
56056,0,0.96,6,2,48,50,1291
56057,0,1.0,5,15,55,50,9
56058,0,0.01,7,1,37,112,4579
56059,0,0.08,5,4,23,100,721
56060,0,0.48,14,8,56,50,745
56061,0,0.38,6,6,56,50,782
56062,1,0.46,6,13,54,70,8549
56063,0,0.67,4,1,43,50,3744
56064,0,0.24,6,3,51,50,56
56065,0,1.0,4,15,39,50,155
56066,0,1.0,6,1,49,51,854
56067,0,0.9,4,15,49,50,478
56068,1,1.0,6,4,31,59,135
56069,0,0.7,9,3,35,76,273
56070,1,0.58,7,1,52,50,269
56071,0,0.8,7,7,68,50,149
56072,0,0.58,6,5,38,50,270
56073,0,0.57,6,1,66,50,120
56074,0,0.45,4,11,51,50,76
56075,1,0.02,7,8,49,50,2648
56076,0,0.26,5,12,47,50,399
56077,0,0.25,4,7,65,50,1955
56078,0,0.03,9,5,37,50,1400
56079,0,0.44,6,10,27,68,2575
56080,0,1.0,5,14,37,60,165
56081,0,1.0,9,5,60,50,65
56082,0,0.41,4,7,61,50,83
56083,0,0.53,7,3,50,50,1485
56084,0,0.29,6,6,35,54,132
56085,0,0.3,4,5,20,76,13
56086,0,1.0,6,7,41,50,405
56087,0,0.34,8,10,49,50,8549
56088,0,0.41,7,11,51,51,473
56089,1,0.49,9,0,50,50,8880
56090,0,0.46,5,5,46,50,388
56091,0,0.33,5,2,69,50,71
56092,0,1.0,4,8,54,50,878
56093,0,0.45,4,1,26,100,1572
56094,0,0.37,7,11,20,50,29
56095,0,0.03,8,0,58,50,176
56096,0,0.31,5,3,76,50,342
56097,0,1.0,5,8,52,50,634
56098,0,1.0,7,8,54,58,71
56099,0,0.27,6,13,29,68,30
56100,0,0.04,11,0,41,50,515
56101,0,0.41,5,11,67,50,568
56102,0,0.15,4,5,65,55,37
56103,0,0.76,8,10,59,55,11
56104,0,0.03,7,5,27,68,18
56105,0,0.49,9,4,45,76,3317
56106,0,0.28,7,3,47,50,137
56107,1,1.0,5,11,80,50,155
56108,0,1.0,5,12,72,50,618
56109,1,0.71,6,2,56,50,80
56110,0,1.0,4,14,42,50,434
56111,0,1.0,9,6,55,50,416
56112,0,0.84,4,2,37,64,474
56113,0,1.0,7,14,57,50,261
56114,0,0.7,8,1,77,50,180
56115,0,0.4,10,15,49,50,500
56116,0,0.16,6,13,25,100,4939
56117,0,0.08,9,8,37,90,51
56118,0,0.52,8,18,66,95,379
56119,0,0.12,9,5,47,50,7
56120,0,0.43,5,15,24,95,21
56121,0,0.96,11,21,47,50,8
56122,0,0.47,7,17,40,54,139
56123,0,0.04,6,6,53,50,269
56124,0,0.12,4,3,57,50,109
56125,0,0.22,9,0,45,50,306
56126,0,0.45,6,2,27,72,1398
56127,0,0.46,6,10,46,67,1910
56128,0,0.49,9,16,40,50,3744
56129,0,1.0,5,2,56,50,153
56130,0,1.0,7,9,69,50,1127
56131,0,0.19,7,7,36,50,741
56132,0,0.38,7,3,50,50,84
56133,0,0.73,6,11,46,50,3866
56134,0,0.93,7,9,20,90,39
56135,0,0.74,6,13,30,68,741
56136,0,0.51,8,1,55,50,115
56137,0,0.5,7,6,45,50,146
56138,0,0.54,7,2,47,50,2257
56139,0,0.77,7,19,64,50,26
56140,0,1.0,6,12,35,50,1027
56141,0,0.13,8,4,53,50,3688
56142,0,0.63,7,12,35,57,88
56143,0,0.5,4,6,55,50,9817
56144,1,1.0,4,6,57,50,380
56145,0,1.0,7,9,69,50,283
56146,0,0.95,5,13,72,50,3688
56147,0,1.0,5,15,36,50,282
56148,0,1.0,6,6,38,50,634
56149,0,0.08,7,2,37,76,36
56150,0,1.0,5,17,47,50,308
56151,0,0.44,10,17,57,50,27
56152,0,0.75,12,9,59,50,73
56153,0,1.0,4,2,44,50,452
56154,0,0.14,5,0,32,95,22
56155,0,1.0,5,2,56,50,243
56156,0,0.24,8,12,21,95,197
56157,0,0.8,7,18,61,68,27000
56158,0,0.35,4,11,54,50,405
56159,0,1.0,9,1,58,50,29
56160,0,0.87,10,3,60,50,3457
56161,0,0.66,6,11,20,90,393
56162,0,1.0,7,2,43,50,3430
56163,0,1.0,5,2,44,50,26
56164,0,0.12,5,1,30,50,461
56165,0,0.17,4,12,33,68,251
56166,0,0.11,6,1,46,50,496
56167,0,0.08,7,1,37,76,824
56168,0,0.08,6,7,51,57,3214
56169,1,0.24,6,9,51,50,53
56170,0,0.1,10,2,45,50,65
56171,0,1.0,7,9,23,90,598
56172,1,1.0,9,12,49,50,625
56173,0,1.0,6,15,45,54,383
56174,0,0.24,6,8,24,76,2620
56175,0,0.12,4,2,56,50,3302
56176,0,1.0,5,1,40,50,74
56177,0,0.58,7,9,29,54,27000
56178,0,0.34,8,2,73,50,2498
56179,0,0.27,8,0,35,51,3214
56180,0,0.28,4,1,48,59,141
56181,0,0.28,4,1,45,95,1414
56182,0,0.57,6,15,42,90,3991
56183,0,0.9,6,4,27,100,71
56184,0,0.34,7,12,56,71,83
56185,0,1.0,7,7,83,50,208
56186,0,0.08,8,3,38,50,824
56187,1,0.28,4,0,46,60,13719
56188,0,0.47,7,12,41,50,883
56189,0,0.04,7,3,40,50,35
56190,0,0.79,4,2,76,50,1516
56191,0,0.49,6,12,52,50,3301
56192,1,1.0,5,7,82,50,27000
56193,0,1.0,4,15,53,54,1193
56194,0,0.33,7,5,62,50,496
56195,0,0.87,7,6,68,50,583
56196,0,0.28,8,4,50,60,1767
56197,0,1.0,6,4,48,55,101
56198,0,0.49,6,12,46,64,3661
56199,0,0.03,6,9,63,50,91
56200,0,0.5,4,13,24,76,4116
56201,0,0.36,6,7,35,50,504
56202,0,0.21,5,1,36,71,137
56203,1,1.0,8,12,28,95,342
56204,0,1.0,6,1,59,50,45
56205,0,0.92,7,1,53,50,1867
56206,0,0.5,6,6,23,100,71
56207,0,0.69,10,9,22,80,25
56208,0,0.0027397260273972,7,1,40,72,1541
56209,0,0.21,5,7,44,50,71
56210,0,0.01,9,14,26,68,222
56211,0,1.0,5,0,56,50,473
56212,0,0.45,6,7,28,95,1054
56213,0,1.0,4,11,21,85,3866
56214,0,0.34,8,0,55,50,83
56215,0,0.27,4,9,34,57,1217
56216,0,1.0,4,12,44,50,282
56217,0,0.81,6,0,53,50,84
56218,0,0.75,5,10,39,100,2044
56219,0,0.73,7,4,39,50,1376
56220,0,0.1,5,1,19,100,60
56221,0,0.9,6,22,35,55,9484
56222,0,0.04,10,0,38,50,9307
56223,1,0.95,7,3,51,63,6127
56224,0,0.11,7,5,53,50,3657
56225,0,0.07,4,15,71,50,8455
56226,0,0.22,5,5,23,95,114
56227,0,0.49,4,0,37,50,983
56228,0,0.46,7,2,43,50,3834
56229,0,0.01,5,0,20,95,38
56230,0,0.89,8,9,34,50,511
56231,0,0.38,7,8,40,54,372
56232,0,0.14,13,4,25,118,1448
56233,0,1.0,6,3,50,50,84
56234,0,0.18,7,5,53,100,3301
56235,0,0.07,4,1,29,95,972
56236,0,0.6,9,5,45,60,1937
56237,0,0.08,9,13,48,50,13
56238,0,0.1,8,1,62,50,14
56239,0,0.03,8,1,57,50,1784
56240,0,0.5,4,0,41,68,458
56241,0,0.68,10,0,30,57,1006
56243,0,1.0,5,6,46,58,206
56244,0,0.94,6,0,52,51,4348
56245,0,0.13,11,3,35,72,2620
56246,0,0.02,5,9,66,50,883
56247,0,1.0,7,12,41,50,43
56248,0,0.05,8,3,35,63,70
56249,0,0.67,4,16,52,64,104
56250,0,0.005464481,5,9,68,50,8455
56251,0,0.5,4,1,45,50,481
56252,0,1.0,6,4,58,50,642
56253,0,0.04,7,15,75,50,26
56254,0,0.55,7,14,29,54,37
56255,0,0.07,6,10,36,51,1445
56256,1,0.62,6,7,45,50,126
56257,0,1.0,7,1,66,50,1601
56258,0,0.68,6,0,47,50,999
56259,0,0.09,7,5,34,50,213
56260,0,0.01,7,1,46,55,2038
56261,0,0.08,8,0,28,72,2131
56262,0,0.79,4,1,24,80,645
56263,0,1.0,11,29,45,50,517
56264,2,0.56,9,3,53,85,4762
56265,0,1.0,6,8,42,95,14
56266,0,0.04,6,11,36,63,38
56267,0,0.07,6,6,53,50,1753
56268,0,0.44,5,3,28,67,1054
56269,0,1.0,4,8,52,50,14
56270,0,0.54,7,3,51,50,104
56271,0,0.09,7,1,36,72,393
56272,0,0.74,6,3,49,50,34
56273,0,0.27,7,3,39,85,86
56274,0,0.07,7,1,42,62,3317
56275,0,0.4,5,12,26,95,92
56276,0,0.08,6,12,33,51,97
56277,0,0.72,5,2,36,76,3301
56278,0,1.0,4,15,37,58,142
56279,0,1.0,6,7,44,50,15
56280,1,0.71,5,2,53,57,23
56281,0,1.0,8,14,73,50,272
56282,0,0.49,4,11,34,64,66
56283,0,0.21,4,12,29,85,1408
56284,0,0.04,11,0,46,50,4123
56285,0,0.12,4,15,33,72,2308
56286,1,1.0,5,10,43,50,211
56287,1,0.57,10,1,40,50,1662
56288,0,0.24,6,5,55,57,520
56289,0,0.28,12,2,56,50,105
56290,0,0.08,10,10,30,64,24
56291,0,0.29,6,4,48,50,112
56292,0,1.0,9,15,30,60,105
56293,0,0.03,5,1,51,54,1232
56294,0,0.17,4,2,32,64,1846
