,BonusMalus,Exposure,VehAge,VehBrand_B12,DrivAge,VehPower,VehGas_Regular,Density
61937,50,1.0,14,0,57,4,1,42
61938,50,0.07,1,1,55,8,0,580
61939,85,0.02,12,0,49,7,1,1314
61940,80,0.8,2,0,21,4,1,2078
61941,80,0.06,10,0,27,9,1,9215
61942,54,0.01,33,0,28,9,1,30
61943,50,1.0,7,0,56,5,0,41
61944,54,0.11,1,0,31,10,1,6729
61945,55,0.02,11,0,33,9,1,2859
61946,100,0.24,11,0,32,6,0,8455
61947,56,1.0,15,0,53,4,1,1165
61949,57,0.5,11,0,31,5,1,528
61950,50,0.07,7,0,44,6,0,221
61951,50,0.24,5,0,46,6,0,3699
61952,50,0.0054794520547945,7,0,45,4,1,37
61953,91,0.08,1,0,35,12,0,64
61954,50,1.0,4,0,56,7,1,308
61955,50,0.96,12,0,52,6,1,13
61956,50,0.03,0,1,70,5,0,8
61957,64,1.0,14,0,32,6,0,83
61958,50,0.08,6,1,61,5,1,3317
61959,50,1.0,12,0,32,5,0,21
61960,60,1.0,4,0,27,6,0,22
61961,50,1.0,9,0,45,6,1,1847
61962,50,1.0,3,1,44,7,1,20
61963,60,0.79,8,0,38,12,0,41
61964,50,1.0,1,0,54,7,0,3317
61965,55,0.58,2,0,74,6,0,229
61966,100,0.33,14,0,29,7,1,1191
61967,76,0.08,0,0,29,4,0,1982
61968,50,0.03,10,1,35,13,1,910
61969,50,1.0,7,1,47,7,1,46
61970,100,0.21,5,0,18,8,1,2377
61971,50,0.53,5,1,54,4,1,245
61972,50,0.89,0,1,47,10,1,107
61973,50,1.0,12,0,61,4,1,27
61974,50,1.0,4,0,53,7,1,2715
61975,60,0.62,9,0,31,4,1,28
61976,50,0.49,4,0,38,6,0,18
61977,50,0.41,15,0,51,5,0,24
61978,50,1.0,5,0,51,7,0,27000
61979,100,0.24,7,0,28,6,0,22821
61980,64,0.08,8,0,38,6,0,1609
61981,95,0.12,3,1,47,4,1,388
61982,50,0.74,3,1,66,7,0,9307
61983,50,0.2,1,1,55,4,1,1541
61984,55,0.16,5,0,41,12,0,29
61985,50,0.37,1,1,50,4,1,15703
61986,54,0.08,15,0,42,7,1,123
61987,54,0.58,15,0,43,6,0,3317
61988,60,0.08,14,0,44,7,0,1353
61989,50,1.0,7,0,48,4,1,465
61990,50,0.36,1,1,62,8,0,922
61991,76,0.71,2,1,64,7,0,16
61992,64,0.3,12,0,62,7,1,31
61993,50,0.66,3,0,65,5,1,2415
61994,62,1.0,6,0,71,6,0,614
61995,50,0.37,1,0,36,9,0,1982
61996,50,0.38,3,1,49,15,1,1521
61997,76,0.77,16,0,34,5,1,70
61998,50,1.0,4,0,70,6,0,79
61999,50,1.0,4,0,42,4,1,133
62000,112,0.1,0,0,22,4,0,930
62001,50,0.8,4,0,49,15,1,1313
62002,50,0.23,7,0,56,7,0,28
62003,55,1.0,3,0,49,6,1,29
62004,79,0.04,20,0,40,6,0,405
62005,57,0.49,1,1,29,6,0,67
62006,50,1.0,1,0,43,5,0,71
62007,59,1.0,3,0,75,6,1,988
62008,95,0.44,12,0,32,6,0,4116
62009,50,0.47,3,1,47,7,1,930
62010,80,0.19,14,0,38,7,1,1408
62011,63,0.13,1,1,60,4,1,405
62012,60,1.0,10,0,40,4,1,10
62013,80,0.46,15,0,44,5,1,57
62014,64,0.07,4,0,40,4,1,36
62015,50,0.07,5,0,61,7,1,1421
62016,50,1.0,4,0,82,6,0,1753
62017,62,1.0,7,0,43,6,0,68
62018,50,1.0,13,0,41,7,1,24
62019,50,0.66,1,1,39,4,1,9307
62020,90,0.52,14,0,44,6,1,67
62021,76,0.27,0,1,45,7,0,37
62022,50,0.66,3,0,35,5,0,30
62023,62,0.08,7,0,43,5,1,267
62024,50,0.2,10,0,48,4,0,824
62025,50,0.18,4,0,44,5,0,115
62026,95,0.79,2,1,27,4,1,495
62027,50,0.24,15,0,53,7,0,162
62028,68,0.08,10,0,27,8,1,22
62029,100,0.04,17,1,26,6,0,831
62030,50,1.0,3,1,44,6,1,796
62031,50,0.35,1,1,44,6,0,135
62032,55,0.26,1,1,44,8,0,251
62033,50,0.31,11,0,61,5,0,44
62034,60,1.0,8,0,32,5,1,14
62035,50,0.2,2,1,65,4,1,448
62036,50,0.56,10,0,37,10,1,983
62037,68,0.27,10,1,27,10,1,132
62038,60,0.74,12,0,31,4,1,256
62039,50,1.0,8,0,53,6,0,227
62040,50,0.03,0,0,53,4,1,128
62041,50,0.5,1,1,43,11,0,610
62042,50,0.75,14,0,32,7,1,79
62043,50,1.0,7,0,44,5,0,9307
62044,50,1.0,11,0,44,7,1,2051
62045,50,0.17,0,1,55,4,0,5433
62046,50,0.55,13,0,49,6,1,88
62047,60,0.32,11,0,50,4,0,65
62048,50,0.28,1,1,81,5,1,44
62049,51,0.23,19,0,31,5,1,23
62050,50,0.08,2,0,33,5,0,3866
62051,50,0.78,3,1,54,4,1,120
62052,50,0.04,12,0,50,9,0,75
62053,58,1.0,6,0,61,7,0,83
62054,50,1.0,7,0,39,11,1,123
62055,95,0.06,9,0,29,5,1,542
62056,50,0.04,0,1,57,9,0,52
62057,100,0.35,11,1,21,10,1,101
62058,54,0.14,3,0,31,5,0,190
62059,95,0.24,4,0,30,4,1,721
62060,77,0.08,3,0,29,6,0,46
62061,50,0.24,6,0,41,6,1,282
62062,50,0.5,2,0,39,5,1,568
62063,68,0.24,3,0,51,5,1,46
62064,50,0.63,1,1,45,8,0,97
62065,60,0.92,5,0,33,5,0,1370
62066,50,0.63,2,1,63,5,0,41
62067,50,0.75,9,0,45,10,1,497
62068,64,0.08,3,0,35,6,0,7259
62069,55,1.0,16,0,36,4,1,12
62070,50,0.04,1,1,51,9,1,66
62071,50,0.28,2,1,70,5,1,538
62072,69,1.0,7,0,58,5,0,1313
62073,50,0.51,12,0,56,5,0,1408
62074,50,0.3,5,0,35,5,0,91
62075,50,0.09,6,1,50,9,1,79
62076,50,0.23,0,1,44,10,1,74
62077,50,1.0,6,0,52,7,1,29
62078,50,0.03,4,1,53,7,0,4982
62079,85,0.58,15,0,24,8,1,3021
62080,68,0.69,5,0,26,6,0,60
62081,50,1.0,7,0,48,6,0,78
62082,50,0.44,0,1,40,5,1,512
62083,95,0.63,9,0,40,7,1,8884
62084,50,0.34,2,1,67,7,0,461
62085,50,1.0,4,0,79,5,1,15
62086,50,0.29,6,0,58,5,1,8549
62087,95,0.33,7,1,51,7,0,1191
62088,57,1.0,10,0,30,4,0,18
62089,72,0.12,7,0,29,7,1,1572
62090,50,0.79,0,1,40,5,1,918
62091,72,0.78,7,0,36,10,0,36
62092,50,0.08,10,0,38,6,0,1313
62093,72,0.06,11,0,27,6,0,57
62094,50,0.85,20,0,72,7,1,55
62095,50,0.41,10,0,58,10,1,1008
62096,50,1.0,5,0,37,4,1,432
62097,72,0.41,2,0,30,5,0,1329
62098,90,0.38,7,0,48,5,0,125
62099,50,0.5,1,0,51,5,1,3866
62100,50,1.0,20,0,72,7,1,10
62101,50,0.37,3,0,36,7,0,102
62102,50,1.0,8,0,51,6,0,26
62103,50,1.0,11,0,37,4,1,8455
62104,54,0.8,3,1,50,4,0,3301
62105,76,0.14,4,0,32,4,1,3688
62106,50,1.0,8,0,42,7,0,3317
62107,50,0.11,5,0,39,6,0,3997
62108,100,0.11,0,1,27,4,1,346
62109,50,0.1,2,0,33,5,0,98
62110,50,0.43,6,0,39,9,0,42
62111,50,0.5,4,0,45,4,1,355
62112,85,0.07,0,1,30,4,1,10008
62113,57,0.06,1,1,39,6,1,37
62114,57,0.08,10,0,35,6,0,4059
62115,50,0.1,2,1,50,7,0,721
62116,54,0.08,13,0,32,6,0,34
62117,53,0.93,2,0,39,4,0,57
62118,55,0.25,4,0,61,7,1,27
62119,83,1.0,2,0,58,5,1,9307
62120,50,1.0,5,0,63,7,0,2715
62121,50,0.05,1,1,39,5,1,112
62122,50,0.03,0,0,31,4,0,4087
62123,50,0.27,13,0,50,5,0,24
62124,54,1.0,9,0,34,7,1,27000
62125,50,0.49,6,0,68,9,0,79
62126,50,0.97,15,0,46,6,1,180
62127,50,0.5,5,0,45,6,0,3386
62128,50,1.0,6,0,41,11,1,9307
62129,50,1.0,13,0,34,7,1,213
62130,90,0.86,18,1,39,6,1,38
62131,85,0.07,2,1,39,7,0,913
62132,50,0.08,4,0,37,4,1,3317
62133,50,0.12,4,0,44,7,0,365
62134,72,0.13,12,0,46,5,0,1441
62135,50,0.04,1,1,53,8,1,4762
62136,50,1.0,13,0,34,8,0,101
62137,95,0.36,19,0,20,8,1,62
62138,50,0.27,4,0,77,9,1,5053
62139,64,0.63,8,0,27,4,1,269
62140,95,0.96,5,1,30,6,0,1780
62141,50,0.24,2,0,68,5,0,522
62142,72,0.05,3,1,26,5,1,8561
62143,76,0.28,1,1,61,8,0,1273
62144,50,0.18,0,0,50,7,1,269
62145,80,0.12,10,0,27,7,1,91
62146,50,1.0,2,1,72,10,1,376
62147,50,1.0,2,0,53,7,0,97
62148,50,0.33,3,0,55,7,1,582
62149,60,0.86,2,0,27,6,0,575
62150,50,0.66,1,1,74,7,1,17140
62151,50,0.35,0,0,55,6,0,7313
62152,50,1.0,1,0,61,9,1,53
62153,50,0.62,9,0,57,6,0,124
62154,50,0.7,3,1,66,7,1,393
62155,50,1.0,13,0,40,4,1,30
62156,50,0.08,0,1,50,5,1,27000
62157,51,1.0,12,0,57,9,1,182
62158,65,0.2,15,0,35,5,0,33
62159,85,0.3,2,0,59,7,0,1005
62160,80,0.13,1,0,34,6,0,57
62161,95,0.06,10,0,29,6,0,539
62162,57,0.18,20,0,40,8,0,115
62163,50,0.2,1,1,44,6,1,3541
62164,68,0.03,8,0,32,6,0,88
62165,67,0.69,0,0,36,7,0,196
62166,50,0.63,7,0,46,6,0,478
62167,50,0.71,1,0,35,8,0,1110
62168,51,0.75,0,0,32,8,0,2897
62169,50,0.1,12,0,42,6,0,131
62170,57,0.04,1,0,32,14,1,2733
62171,63,0.66,8,0,31,5,0,754
62172,68,0.5,16,0,29,8,1,831
62173,50,1.0,6,0,67,7,0,434
62174,50,1.0,12,0,51,5,0,3744
62175,60,0.36,4,1,38,5,1,1232
62176,73,0.7,3,0,38,7,0,14
62177,50,1.0,6,0,55,4,1,1193
62178,50,0.36,1,1,46,4,0,218
62179,76,0.27,5,0,54,7,1,983
62180,50,1.0,12,0,62,5,1,616
62181,50,0.71,7,0,49,4,0,272
62182,50,0.64,2,0,60,5,0,270
62183,50,0.16,7,1,41,7,1,7187
62184,50,1.0,5,0,68,7,0,153
62185,50,0.46,1,1,49,7,1,5628
62186,50,0.72,1,1,68,6,0,1045
62187,51,1.0,13,0,29,7,1,79
62188,59,1.0,5,0,32,6,0,135
62189,50,0.68,11,0,44,5,0,226
62190,95,0.38,2,1,27,12,0,32
62191,57,0.68,8,0,37,4,1,1329
62192,50,0.4,1,1,67,8,0,80
62193,50,0.08,13,0,72,7,1,13
62194,52,0.06,0,0,44,5,0,3386
62195,62,0.96,11,0,53,5,0,68
62196,50,0.82,0,1,53,8,0,3963
62197,70,0.08,2,0,38,5,1,495
62198,50,1.0,4,0,44,4,1,614
62199,64,0.04,0,0,32,7,1,4348
62200,72,0.69,9,0,23,6,0,405
62201,68,0.45,12,0,25,7,0,10
62202,50,0.24,10,0,37,7,1,108
62203,50,0.88,1,1,48,12,0,3859
62204,50,0.8,2,1,52,7,0,4982
62205,50,1.0,5,0,49,7,1,2620
62206,80,0.45,5,0,28,5,0,412
62207,50,0.33,0,0,46,6,0,1064
62208,50,0.93,9,0,83,4,1,949
62209,50,0.06,0,1,52,7,0,423
62210,50,0.1,2,1,52,8,0,137
62211,68,0.6,12,0,25,10,1,76
62212,50,0.48,6,0,78,5,0,145
62213,50,0.29,1,1,49,7,0,631
62214,50,1.0,2,0,52,9,1,280
62215,68,0.96,100,0,42,7,1,25
62216,50,0.57,3,1,48,12,0,416
62217,50,0.94,4,0,49,7,0,196
62218,100,0.08,1,0,36,5,0,5433
62219,54,0.24,13,0,36,5,0,29
62220,54,1.0,6,0,29,6,0,60
62221,95,0.28,10,0,39,4,0,949
62222,50,0.83,0,0,47,8,0,94
62223,100,0.17,2,1,48,5,1,682
62224,50,0.24,12,0,42,4,1,27
62225,50,0.58,10,0,54,7,0,19
62226,85,0.02,2,0,27,5,1,298
62227,54,1.0,10,0,32,5,1,340
62228,90,0.12,0,1,29,4,0,700
62229,66,0.01,1,0,49,5,0,235
62230,64,0.36,1,1,38,5,0,4128
62231,76,0.36,10,0,27,7,0,516
62232,50,0.01,7,0,49,7,0,12
62233,58,0.2,1,0,33,11,1,27000
62234,50,1.0,9,0,54,7,1,3688
62235,50,0.25,11,0,45,7,1,26
62236,85,0.27,4,0,37,4,1,2472
62237,60,0.24,0,1,32,7,0,5539
62238,80,0.07,1,0,25,4,0,912
62239,50,0.08,8,0,42,6,0,72
62240,63,0.27,2,1,31,4,0,75
62241,60,0.36,0,1,44,4,0,458
62242,72,1.0,7,0,32,6,0,53
62243,50,0.52,7,0,54,6,1,1323
62244,50,0.08,1,1,59,7,0,343
62245,50,0.53,5,1,47,7,0,82
62246,50,0.07,1,1,34,10,1,27000
62247,51,0.98,4,0,37,7,0,28
62248,50,0.13,1,1,45,11,0,42
62249,50,0.03,3,1,55,4,0,2663
62250,50,0.8,11,0,53,6,0,33
62251,50,0.08,2,0,41,8,0,721
62252,50,1.0,8,0,41,4,1,12
62253,56,0.08,4,0,54,12,0,171
62254,50,1.0,3,0,46,5,0,1329
62255,50,0.13,0,1,53,8,0,4404
62256,50,1.0,20,0,63,4,1,3744
62257,100,0.03,10,0,20,5,1,105
62258,50,0.24,3,0,47,7,1,108
62259,57,1.0,6,0,29,6,0,58
62260,85,0.76,16,0,23,7,1,2740
62261,95,0.58,8,0,39,5,0,42
62262,50,0.41,5,0,60,7,0,49
62263,54,1.0,24,0,32,4,1,31
62264,50,0.85,15,0,62,8,1,30
62265,68,1.0,13,0,54,7,1,1054
62266,50,1.0,12,0,47,8,0,24
62267,50,0.03,5,0,41,8,1,1704
62268,50,0.09,4,0,50,4,1,528
62269,50,1.0,21,0,59,9,1,72
62270,50,0.1,0,0,52,14,0,8455
62271,50,0.52,19,0,36,5,1,741
62272,64,0.67,1,0,26,6,0,27000
62273,56,1.0,13,0,44,5,0,64
62274,60,0.58,5,0,44,6,1,92
62275,50,0.17,0,1,69,6,0,4253
62276,57,1.0,12,0,30,7,1,11
62277,68,1.0,4,0,28,5,0,27000
62278,80,0.7,10,1,42,8,1,29
62279,50,1.0,10,0,68,7,0,71
62280,50,0.07,2,0,39,9,0,824
62281,62,0.36,0,0,35,5,1,111
62282,85,0.58,4,0,44,10,0,27000
62283,50,1.0,4,0,41,7,0,533
62284,50,0.37,2,1,39,6,0,2805
62285,50,0.72,4,0,75,7,1,238
62286,50,0.62,3,0,48,8,0,323
62287,50,1.0,2,1,46,10,1,214
62288,50,0.12,1,1,57,5,0,4218
62289,59,0.58,7,0,36,5,0,250
62290,100,0.21,15,0,20,7,0,1054
62291,68,0.17,22,0,39,4,1,159
62292,85,1.0,8,1,35,6,1,15
62293,51,1.0,4,0,36,7,1,614
62294,50,1.0,5,0,31,4,1,202
62295,50,0.13,1,1,51,4,0,26
62296,50,0.25,4,0,51,7,0,2103
62297,50,0.06,2,1,52,10,1,1929
62298,54,0.8,1,1,53,6,1,10155
62299,50,0.67,5,0,46,4,1,2715
62300,50,0.04,4,0,47,6,0,1228
62301,57,1.0,9,0,78,8,1,229
62302,50,0.05,0,0,23,9,0,227
62303,64,0.19,8,0,33,5,0,40
62304,68,0.38,7,0,30,6,0,155
62305,50,1.0,10,0,38,7,0,11
62306,50,0.38,1,1,39,8,0,9307
62307,95,0.12,4,1,33,10,1,4128
62308,50,0.97,14,0,39,7,1,362
62309,95,0.7,3,0,45,5,1,820
62310,50,0.5,3,0,61,7,1,721
62311,50,0.25,12,0,50,5,0,6157
62312,50,0.02,2,0,41,6,0,21
62313,55,0.21,10,1,35,6,1,721
62314,100,0.03,4,0,18,4,1,98
62315,57,0.15,0,1,47,5,1,1298
62316,50,1.0,5,0,35,5,0,133
62317,72,1.0,6,0,27,5,1,8455
62318,50,0.47,5,0,35,9,1,4128
62319,80,0.97,13,0,37,9,0,483
62320,50,1.0,7,0,35,5,0,657
62321,60,1.0,10,0,53,7,0,1332
62322,50,0.46,4,1,61,9,1,278
62324,76,0.0054644808743169,8,0,32,5,0,2740
62325,50,1.0,11,0,81,4,1,66
62326,60,0.55,7,0,34,9,1,3457
62327,80,0.45,10,0,24,5,0,534
62328,50,1.0,5,0,38,4,1,2674
62329,62,0.45,1,1,52,4,1,3744
62330,50,1.0,13,0,45,4,1,11
62331,85,0.02,0,1,45,4,0,12
62332,50,1.0,5,0,65,6,0,91
62333,50,1.0,6,0,46,5,1,821
62334,50,0.03,3,1,79,7,1,3430
62335,50,0.6,1,1,39,10,1,3430
62336,79,0.16,4,0,66,6,0,203
62337,90,0.08,1,1,26,4,1,824
62338,65,0.12,17,0,29,8,1,324
62339,50,0.3,15,0,55,7,0,41
62340,57,1.0,16,0,29,5,1,38
62341,56,1.0,4,0,35,4,1,71
62342,50,1.0,9,0,58,6,1,399
62343,50,1.0,6,0,57,5,1,3744
62344,50,0.58,5,0,37,6,0,1704
62345,50,0.07,14,0,41,7,1,194
62346,50,0.97,13,0,38,7,1,1110
62347,76,0.08,6,0,30,5,0,330
62348,50,0.43,1,1,60,5,1,8
62349,50,0.24,1,1,58,9,1,104
62350,50,0.0027397260273972,6,0,31,10,0,40
62351,106,0.56,1,1,32,4,0,824
62352,55,0.71,0,1,68,6,0,155
62353,60,0.62,13,1,27,6,1,210
62354,95,0.04,8,0,32,5,0,298
62355,50,0.33,4,0,46,5,0,530
62356,50,0.49,3,0,60,12,0,4685
62357,90,0.08,13,0,32,4,1,2927
62358,50,1.0,8,0,40,5,1,19
62359,50,1.0,7,0,49,8,0,29
62360,57,0.63,1,1,33,7,0,17
62361,50,0.79,10,0,40,5,0,8455
62362,50,0.45,3,1,64,5,1,9082
62363,76,0.74,10,0,31,4,1,677
62364,57,0.15,0,1,41,7,0,720
62365,55,0.005479452,0,1,67,13,1,27000
62366,50,0.04,0,1,59,5,1,35
62367,50,0.75,3,1,52,5,1,27000
62368,50,0.04,0,0,37,4,0,333
62369,60,0.08,8,0,28,4,1,238
62370,57,1.0,4,0,33,7,1,49
62371,54,0.15,2,1,31,8,0,1955
62372,95,0.5,5,0,19,6,1,451
62373,97,0.25,8,0,23,5,0,106
62374,50,0.12,3,1,47,7,1,8346
62375,50,0.49,8,0,45,9,0,3963
62376,100,1.0,10,0,55,7,1,152
62377,50,0.38,3,1,35,6,0,196
62378,50,1.0,9,0,46,7,1,57
62379,50,0.88,16,0,43,9,1,98
62380,54,0.51,13,0,36,11,1,238
62381,61,1.0,3,0,35,8,0,2567
62382,50,0.07,9,0,64,7,1,3708
62383,80,0.39,0,0,39,4,1,172
62384,50,0.46,6,0,37,5,0,264
62385,50,0.05,8,0,29,5,0,24
62386,50,1.0,1,0,41,10,0,68
62387,50,0.04,1,0,77,5,1,85
62388,85,0.16,6,0,27,5,0,879
62389,50,0.08,1,0,50,4,0,85
62390,64,0.99,6,0,33,7,1,118
62391,60,0.01,4,0,32,6,1,405
62392,58,1.0,5,0,66,8,1,91
62393,50,1.0,13,0,71,6,1,73
62394,50,0.08,1,0,39,6,0,4059
62395,51,0.44,13,0,43,4,1,72
62396,50,1.0,13,0,53,5,1,96
62397,90,0.49,7,0,30,7,0,3021
62398,50,0.25,13,0,61,7,0,218
62399,50,1.0,1,0,51,5,1,1313
62400,60,1.0,2,1,50,11,0,8
62401,72,0.38,6,1,40,5,1,27000
62402,62,0.43,7,0,50,6,0,817
62403,64,0.04,15,0,41,6,1,405
62404,57,0.05,0,1,33,4,0,384
62405,77,0.75,14,0,43,6,0,1381
62406,58,1.0,5,0,54,5,1,10
62407,91,0.32,14,0,54,5,0,3095
62408,70,0.81,4,0,42,5,1,2658
62409,50,0.8,2,0,61,6,0,741
62410,72,0.48,4,0,24,6,0,65
62411,50,0.75,9,0,32,4,1,160
62412,50,0.83,8,0,43,6,0,1408
62413,60,0.04,8,0,36,10,0,3541
62414,50,0.07,1,1,69,7,1,160
62415,50,0.08,8,0,49,6,0,298
62416,90,0.04,10,1,29,6,1,626
62417,80,0.18,1,0,24,4,0,295
62418,50,1.0,8,0,50,6,1,1314
62419,57,0.38,3,1,44,9,1,18229
62420,95,0.45,6,0,22,5,1,1313
62421,50,0.83,0,0,63,13,1,782
62422,50,1.0,9,0,47,5,0,31
62423,50,1.0,15,0,69,6,0,60
62424,50,0.08,0,1,66,4,1,3317
62425,54,0.08,5,0,32,7,1,183
62426,75,0.53,0,1,44,11,0,42
62427,50,0.78,8,1,55,7,1,3132
62428,50,1.0,16,0,45,4,1,568
62429,50,0.08,5,0,39,6,1,1445
62430,50,0.44,1,1,57,4,1,127
62431,50,0.08,12,0,33,6,1,57
62432,50,1.0,21,0,68,4,1,741
62433,72,0.26,8,0,31,7,0,48
62434,50,1.0,5,0,51,4,0,165
62435,50,1.0,2,0,57,6,0,1753
62436,50,0.21,4,0,53,10,1,4128
62437,64,0.46,8,0,34,8,1,2415
62438,50,0.08,8,0,42,6,0,646
62439,68,1.0,4,0,28,4,1,15
62440,72,0.49,7,0,32,10,1,6313
62441,72,0.08,0,0,35,10,0,125
62442,50,0.24,1,0,40,12,0,204
62443,50,1.0,12,0,83,7,1,67
62444,50,1.0,1,0,35,5,0,15
62445,50,1.0,2,0,43,6,0,43
62446,50,1.0,10,0,52,11,1,1326
62447,50,0.07,1,0,47,15,1,529
62448,50,0.38,10,0,35,5,1,12
62449,64,0.96,3,0,54,4,1,4579
62450,72,0.63,1,1,27,5,1,533
62451,50,1.0,8,0,52,4,0,3021
62452,50,0.38,1,1,57,10,1,177
62453,50,0.28,5,0,57,12,0,51
62454,50,0.08,9,0,43,5,0,4456
62455,50,0.95,5,1,73,8,1,634
62456,85,0.33,17,0,69,7,1,4128
62457,50,1.0,1,0,62,4,1,1457
62458,54,0.45,1,1,47,4,0,24
62459,60,0.5,11,1,35,10,1,82
62460,58,0.44,1,1,50,8,0,4998
62461,68,0.08,1,0,37,5,0,96
62462,50,0.72,16,0,53,9,1,151
62463,57,0.08,4,0,51,6,0,135
62464,50,0.43,6,0,37,8,0,24
62465,50,1.0,12,0,57,8,0,1397
62466,64,0.0054794520547945,14,0,27,4,1,1313
62467,68,0.48,2,0,52,7,1,3628
62468,50,0.06,11,0,54,6,1,2715
62469,100,0.5,15,0,29,5,0,393
62470,50,1.0,1,0,55,5,1,1328
62471,90,0.15,8,0,28,10,1,8549
62472,50,0.25,5,1,52,10,1,36
62473,50,1.0,7,0,50,5,0,129
62474,50,0.52,1,1,56,5,0,296
62475,50,1.0,20,0,51,6,1,647
62476,50,0.2,1,1,47,5,1,1328
62477,50,0.36,6,1,33,10,1,280
62478,58,0.48,0,1,64,7,0,94
62479,50,0.2,10,0,58,7,1,3317
62480,50,1.0,8,0,69,5,1,747
62481,50,1.0,7,0,79,7,0,91
62482,58,0.25,5,0,34,8,0,51
62483,60,0.08,9,0,28,7,1,928
62484,50,0.41,3,0,47,6,1,23
62485,64,0.66,3,0,35,9,1,92
62486,62,1.0,5,0,34,9,1,166
62487,50,0.06,0,1,37,4,0,27
62488,50,1.0,15,1,69,9,1,481
62489,50,0.33,1,0,59,7,0,42
62490,85,0.05,13,0,47,7,1,3688
62491,50,0.01,2,1,49,7,0,566
62492,64,0.08,1,0,42,6,1,1594
62493,50,0.75,10,0,54,5,1,1600
62494,53,1.0,5,0,39,4,0,13
62495,51,0.74,10,0,39,8,1,2983
62496,50,0.7,4,1,45,4,1,1895
62497,50,1.0,11,0,40,6,0,39
62498,50,0.33,15,1,54,8,1,7259
62499,50,0.96,9,0,64,7,1,11
62500,50,1.0,14,1,47,9,1,295
62501,50,1.0,7,0,58,4,0,3744
62502,50,0.0054794520547945,0,0,58,5,0,1313
62503,73,0.12,7,0,86,6,1,155
62504,70,0.49,11,0,49,7,1,3688
62505,64,0.07,12,0,46,8,1,1064
62506,50,1.0,13,0,65,6,0,1006
62507,50,0.94,10,0,48,7,0,50
62508,50,0.75,8,0,81,7,1,2415
62509,50,1.0,3,0,57,12,0,132
62510,50,1.0,8,0,31,6,1,28
62511,50,1.0,4,0,51,6,0,27
62512,118,0.08,11,0,29,6,0,44
62513,50,0.07,7,0,38,7,1,67
62514,50,0.31,28,0,59,5,1,112
62515,80,0.08,4,0,34,5,1,5460
62516,50,0.6,3,1,47,4,0,33
62517,60,0.02,4,0,48,5,0,1485
62518,50,1.0,12,0,44,4,1,34
62519,80,0.23,1,1,39,7,0,471
62520,60,0.08,10,0,35,6,0,698
62521,76,0.32,13,0,64,7,1,3866
62522,50,1.0,20,0,39,9,0,199
62523,57,0.52,11,0,43,9,1,754
62524,50,0.41,13,0,52,4,1,11
62525,51,0.08,0,1,43,4,0,567
62526,50,0.49,7,0,64,8,0,1326
62527,50,0.21,3,1,39,6,1,1858
62528,50,1.0,3,0,34,6,1,3341
62529,100,0.2,16,0,44,10,0,747
62530,50,0.08,3,0,45,7,1,4087
62531,50,1.0,1,0,77,6,0,138
62532,85,0.19,11,1,21,5,0,32
62533,90,0.59,6,1,33,9,1,3317
62534,100,0.22,0,1,21,5,0,21
62535,50,0.21,4,0,42,10,1,4128
62536,50,0.08,1,0,48,6,0,462
62537,50,0.18,0,0,53,11,0,48
62538,100,0.51,1,0,28,6,0,1780
62539,72,0.61,13,0,42,6,0,1408
62540,50,0.21,52,0,59,4,1,34
62541,80,0.96,10,0,30,4,0,4939
62542,85,0.21,2,0,26,5,0,91
62543,50,0.25,0,1,50,7,0,1601
62544,64,0.35,0,0,43,9,0,1767
62545,50,0.56,0,1,34,8,0,151
62546,50,0.76,5,0,35,7,1,1313
62547,68,0.08,5,0,33,9,0,57
62548,95,0.4,12,0,25,5,1,1054
62549,50,0.57,7,0,62,5,1,1385
62550,50,0.92,3,0,49,6,0,127
62551,50,0.21,3,1,70,4,1,62
62552,50,1.0,1,1,39,5,1,127
62553,50,1.0,4,0,47,7,1,631
62554,62,0.12,3,1,76,8,0,43
62555,76,0.24,1,0,60,4,0,798
62556,52,0.08,14,0,55,5,1,3317
62557,50,1.0,15,0,70,6,1,227
62558,50,1.0,1,0,59,5,1,131
62559,50,0.75,10,0,55,7,0,5449
62560,76,0.84,12,0,26,4,1,349
62561,50,0.24,7,0,35,5,0,86
62562,50,0.26,1,1,40,11,0,27000
62563,50,0.53,3,1,49,4,1,315
62564,50,0.52,12,0,41,5,0,72
62565,96,1.0,1,0,44,8,0,13
62566,50,0.76,0,0,72,5,1,149
62567,50,0.94,5,0,46,4,0,178
62568,68,0.25,0,1,30,6,0,8346
62569,50,0.85,3,0,42,5,0,146
62570,50,1.0,13,0,41,5,1,21
62571,50,0.23,0,1,59,8,0,721
62572,50,0.54,1,1,63,7,0,4220
62573,95,0.7,9,0,24,7,1,252
62574,50,0.39,15,0,72,4,1,51
62575,85,0.03,1,1,29,6,0,155
62576,100,0.53,4,1,33,10,1,904
62577,80,0.34,13,0,24,6,1,405
62578,100,0.03,8,0,30,6,0,3021
62579,50,1.0,18,0,46,7,1,4128
62580,76,0.12,10,0,60,5,1,169
62581,100,0.21,16,0,24,7,1,537
62582,85,0.08,9,0,36,5,1,199
62583,50,0.62,9,0,43,4,0,1846
62584,50,0.41,10,0,65,6,1,342
62585,50,0.75,13,0,46,5,0,85
62586,50,0.1,0,1,54,8,1,750
62587,50,0.22,6,0,50,8,0,983
62588,50,0.79,11,0,69,6,1,59
62589,50,0.08,14,0,48,9,1,118
62590,50,1.0,10,0,55,5,1,3744
